time_s,cpu_percent,rss_mb
58.600,11.97,348.5
58.701,13.64,348.4
58.801,11.74,348.4
58.901,13.68,348.4
59.001,11.69,349.6
59.100,11.78,349.1
59.200,13.66,348.4
59.300,11.72,348.4
59.401,13.61,348.5
59.501,11.69,348.5
59.601,11.76,348.5
59.701,13.66,348.5
59.801,11.72,348.7
59.901,13.68,348.5
60.001,13.68,348.5
60.101,11.74,348.5
60.201,13.66,348.4
60.301,11.70,348.5
60.401,11.71,349.4
60.500,11.79,348.5
60.600,11.72,348.5
60.700,13.65,349.1
60.800,11.56,348.5
60.901,13.82,348.5
61.001,11.71,348.5
61.100,11.78,348.4
61.201,13.61,348.5
61.301,11.71,348.5
61.401,13.68,348.4
61.501,11.69,348.4
61.601,11.70,349.4
61.701,13.69,348.4
61.800,11.76,348.4
61.901,13.62,348.5
62.001,11.72,348.4
62.100,13.76,349.6
62.201,13.60,349.2
62.300,11.80,348.5
62.400,11.70,348.4
62.500,13.66,349.2
62.601,11.62,348.4
62.700,13.79,348.5
62.800,11.71,348.5
62.900,11.70,348.5
63.001,13.62,348.5
63.101,11.71,348.5
63.201,13.68,348.4
63.301,11.74,348.5
63.401,13.68,348.5
63.501,11.68,349.3
63.601,11.75,348.4
63.701,13.69,348.5
63.801,11.70,348.7
63.901,13.68,348.5
64.001,11.72,348.5
64.101,11.71,348.5
64.201,13.69,348.5
64.301,11.71,348.7
64.401,13.66,348.4
64.501,11.68,348.5
64.601,11.76,349.4
64.700,13.78,348.5
64.801,11.64,349.6
64.901,13.70,348.5
65.001,11.72,348.5
65.101,11.70,349.2
65.200,13.76,348.4
65.300,13.70,348.5
65.400,11.70,349.3
65.501,13.55,348.5
65.601,11.75,348.4
65.700,13.72,348.4
65.801,11.69,348.4
65.900,15.66,348.6
66.000,11.75,348.4
66.100,11.70,349.6
66.201,15.57,348.4
66.301,11.71,348.4
66.401,13.68,348.5
66.501,15.60,348.4
66.601,11.72,349.6
66.701,13.69,348.5
66.801,11.72,348.5
66.901,13.66,348.5
