time_s,cpu_percent,rss_mb
5.001,13.69,348.5
5.100,13.70,348.5
5.201,11.66,348.6
5.301,13.62,348.5
5.401,11.75,348.5
5.501,13.72,348.8
5.601,11.71,349.7
5.701,11.71,348.5
5.801,13.68,348.5
5.901,11.74,348.5
6.001,13.59,349.4
6.100,11.84,348.5
6.200,11.66,348.6
6.300,13.71,348.6
6.401,11.62,348.5
6.501,13.62,348.5
6.600,11.79,348.6
6.700,11.62,348.5
6.800,15.81,348.5
6.900,11.69,348.6
7.000,13.75,348.5
7.101,11.64,348.5
7.201,9.75,348.5
7.301,15.59,348.6
7.401,11.70,348.5
7.501,11.70,349.1
7.600,11.82,348.6
7.700,11.72,348.5
7.801,13.57,348.5
7.901,11.69,348.5
8.001,15.75,348.5
8.101,11.64,349.3
8.201,11.64,348.6
8.300,15.91,348.6
8.400,13.64,348.5
8.501,13.61,348.6
8.601,11.75,349.0
8.701,13.70,348.6
8.801,13.62,349.2
8.901,13.66,348.5
9.000,13.74,349.2
9.100,13.68,348.5
9.200,11.72,349.1
9.301,13.61,349.6
9.401,11.71,348.5
9.501,13.65,348.5
9.600,11.79,349.1
9.700,11.71,349.3
9.800,13.69,348.5
9.900,11.70,349.7
10.000,15.64,348.5
10.100,11.72,348.6
10.200,11.74,348.6
10.301,13.60,348.8
10.401,11.68,348.5
10.501,13.69,348.6
10.600,13.74,349.0
10.700,11.71,348.7
10.800,13.69,348.5
10.900,13.66,348.5
11.000,13.66,349.7
11.101,15.55,348.8
11.201,11.74,348.6
11.301,13.62,348.5
11.401,11.71,348.5
11.501,13.69,348.9
11.601,13.68,348.5
11.701,11.74,348.6
11.801,13.68,349.5
11.901,11.71,349.6
12.001,13.65,348.5
12.100,11.84,348.5
12.200,11.72,348.6
12.300,13.68,348.6
12.401,11.62,348.5
12.500,15.72,348.6
12.601,11.64,348.5
12.701,13.68,348.5
12.801,13.66,348.9
12.901,11.72,348.5
13.000,15.69,348.5
13.101,11.68,349.2
13.200,9.81,348.7
13.300,13.47,348.5
13.401,11.81,349.5
13.501,13.66,349.7
13.601,11.78,348.5
13.701,11.72,348.5
13.801,15.59,349.2
13.901,11.74,348.5
14.001,13.66,348.6
14.100,11.75,348.5
14.200,11.74,348.6
14.300,13.66,348.5
14.400,11.71,348.9
14.500,13.69,349.5
14.600,11.74,348.6
14.701,11.66,348.6
14.800,13.74,348.6
14.901,11.64,348.5
15.001,15.65,348.5
15.101,11.71,348.9
15.201,11.69,349.7
15.301,13.65,348.5
15.401,11.71,348.5
15.501,13.71,348.5
15.601,11.72,349.6
15.700,11.68,348.6
15.800,13.80,349.3
15.901,13.61,349.5
16.001,13.69,349.7
16.101,13.60,349.7
16.201,11.79,348.5
16.301,13.69,348.6
16.401,11.69,348.8
16.501,13.69,348.8
16.601,13.68,348.6
16.701,11.70,348.6
16.800,13.70,348.6
16.900,11.74,349.4
17.000,13.68,348.5
17.101,11.64,349.5
17.201,11.74,348.5
17.301,13.66,349.5
17.401,11.74,348.5
17.501,13.65,349.4
17.601,11.74,348.6
17.701,11.72,349.7
17.800,17.65,348.5
17.901,11.69,348.5
18.001,13.68,348.6
18.101,11.68,349.5
18.201,11.74,348.6
18.301,15.64,348.6
18.401,13.65,348.5
18.501,13.69,348.6
18.601,11.70,348.6
18.701,11.71,348.5
18.801,13.71,348.5
18.901,11.70,348.5
19.001,13.69,348.5
19.101,11.74,348.6
19.201,11.69,349.7
19.301,13.70,348.6
19.401,11.72,348.6
19.501,13.64,349.7
19.601,15.64,348.6
19.701,13.55,348.5
19.801,13.79,348.6
19.901,11.69,349.2
20.000,13.80,348.7
20.101,11.60,349.3
20.201,11.69,349.7
20.300,15.79,349.7
20.400,11.69,349.6
20.500,13.69,348.7
20.601,11.61,349.7
20.700,11.84,348.6
20.800,13.68,348.7
20.900,11.72,348.7
21.000,15.62,349.3
21.100,11.74,348.7
21.201,11.64,348.6
21.301,13.65,349.6
21.401,13.69,348.7
21.500,13.78,349.2
21.600,13.68,348.6
21.700,13.65,349.6
21.801,13.61,348.7
21.901,13.68,348.6
22.000,13.71,348.6
22.101,11.65,348.6
22.201,11.78,348.6
22.301,13.66,348.7
22.401,11.72,349.1
22.501,13.68,349.2
22.601,13.66,348.6
22.701,11.74,348.7
22.801,13.64,348.6
22.901,13.70,348.6
23.000,13.70,348.6
23.100,11.74,348.7
23.201,11.64,348.6
23.301,13.70,348.7
23.400,11.72,349.7
23.500,15.64,349.2
23.600,11.72,348.6
23.700,11.70,349.6
23.800,13.66,348.6
23.900,11.72,349.7
24.000,13.69,348.6
24.100,11.72,348.7
24.200,13.68,348.7
24.300,13.68,348.7
24.400,13.68,348.7
24.500,13.64,348.6
24.600,13.66,349.6
24.700,11.74,349.2
24.800,13.66,349.7
24.900,11.72,348.7
25.000,13.70,348.7
25.100,15.62,348.7
25.200,11.71,348.7
25.300,13.64,349.7
25.400,11.71,349.5
25.500,13.66,349.7
25.600,11.72,349.7
25.700,11.71,349.7
