time_s,cpu_percent,rss_mb
37.800,11.75,348.7
37.900,13.60,348.7
38.000,11.74,349.8
38.101,11.66,349.2
38.200,15.78,348.8
38.300,11.66,348.7
38.400,13.68,349.0
38.501,11.70,348.8
38.601,11.70,349.2
38.700,15.68,348.7
38.800,11.74,348.7
38.900,13.61,348.8
39.000,11.74,348.8
39.100,11.66,349.2
39.200,13.85,348.7
39.300,11.68,348.8
39.401,15.49,349.8
39.501,11.75,348.8
39.600,11.78,348.7
39.700,13.70,348.7
39.800,11.69,348.7
39.900,13.68,348.7
40.000,11.70,349.8
40.100,11.71,349.2
40.200,13.72,348.7
40.300,11.71,348.7
40.400,15.51,348.8
40.501,13.69,348.8
40.600,11.75,349.2
40.700,13.72,348.7
40.800,11.71,348.8
40.900,13.62,348.7
41.000,13.69,348.8
41.100,11.70,349.2
41.200,13.69,348.7
41.300,11.72,348.7
41.401,15.56,348.8
41.501,11.66,348.8
41.601,11.71,349.2
41.700,15.78,348.7
41.800,11.72,348.8
41.900,13.68,348.8
42.000,11.66,349.8
42.100,13.71,349.8
42.201,13.62,349.1
42.301,11.70,349.1
42.400,13.74,348.8
42.500,11.74,348.7
42.600,11.69,349.4
42.700,15.69,349.8
42.800,11.66,349.4
42.900,13.69,348.7
43.000,11.74,348.8
43.100,11.68,349.6
43.201,15.61,349.2
43.300,11.74,348.8
43.400,15.61,348.7
43.501,11.69,348.7
43.601,11.69,349.2
43.700,13.81,348.7
43.801,11.64,348.9
43.901,15.62,348.7
44.001,11.72,348.8
44.100,9.80,349.2
44.200,13.69,349.8
44.300,11.70,348.9
44.400,15.62,348.9
44.501,11.65,348.8
44.601,11.72,349.2
44.700,13.72,348.8
44.801,9.76,348.7
44.901,15.64,349.8
45.000,11.69,348.7
45.100,11.74,349.4
45.200,13.70,348.8
45.300,11.69,349.4
45.400,13.68,349.5
45.501,11.66,349.4
45.600,11.76,349.2
45.700,13.71,348.8
45.800,11.70,348.8
45.901,13.68,348.7
46.001,11.70,348.7
46.101,13.65,349.2
46.201,13.68,349.2
46.301,11.71,349.1
46.401,13.64,349.4
46.500,13.75,349.2
46.601,11.70,349.2
46.700,13.69,349.0
46.801,11.69,348.9
46.901,13.66,349.8
47.001,11.74,348.8
47.100,11.70,349.2
47.200,13.74,348.7
47.300,11.71,349.5
47.400,13.68,348.8
47.500,11.76,348.8
47.600,11.71,348.8
47.700,13.70,348.7
47.800,11.70,348.8
47.900,13.68,348.7
48.000,11.70,348.8
48.100,11.71,349.6
48.200,13.70,348.7
48.300,11.69,349.1
48.401,15.54,349.3
48.501,11.75,348.8
48.601,11.70,348.8
48.700,13.76,348.7
48.800,11.69,348.7
48.900,17.26,349.4
49.000,11.99,348.8
49.100,11.65,348.7
49.200,15.69,349.8
49.301,11.66,349.8
49.401,13.66,349.1
49.501,11.65,349.4
49.601,11.74,349.2
49.701,13.76,348.7
49.800,11.70,349.1
49.901,13.64,348.8
50.001,13.68,348.7
50.100,11.84,349.4
50.200,15.55,348.7
50.300,11.72,348.8
50.400,13.69,348.7
50.500,11.72,348.7
50.601,11.66,348.8
50.701,13.65,349.8
50.801,11.72,348.8
50.901,13.65,348.7
51.000,11.81,348.8
51.101,13.57,349.2
51.200,15.79,348.7
51.300,11.66,348.8
51.400,13.68,349.8
51.501,11.66,349.1
51.601,11.69,349.2
51.700,17.69,348.8
51.801,11.64,349.2
51.901,13.68,348.7
52.001,11.76,349.1
52.101,11.68,349.2
52.201,13.71,348.7
52.300,11.79,348.8
52.400,15.57,348.7
52.500,11.76,348.7
52.600,11.65,348.7
52.701,15.56,349.1
52.800,11.78,349.1
52.900,13.65,348.7
53.000,11.74,349.2
53.100,13.70,348.7
53.201,15.45,348.8
53.301,11.78,348.7
53.401,13.64,349.8
53.501,11.75,349.8
53.600,11.79,348.7
53.700,15.66,348.8
53.800,11.68,348.9
53.901,11.65,349.8
54.001,11.72,348.7
54.100,11.76,348.7
54.200,15.69,349.8
54.301,11.64,348.7
54.400,15.64,349.8
54.500,11.74,348.8
54.600,11.70,349.5
54.701,13.68,348.7
54.800,11.78,348.8
54.900,13.65,349.6
55.001,11.69,348.7
55.100,11.72,348.7
55.200,15.69,348.7
55.301,11.62,348.8
55.400,15.50,349.1
55.500,11.86,348.8
55.601,11.69,348.7
55.701,13.70,348.7
55.801,11.70,349.8
55.901,13.68,348.7
56.001,11.71,348.7
56.101,15.51,349.2
56.201,11.79,348.8
56.300,11.76,348.8
56.400,15.57,348.7
56.501,11.72,348.8
56.600,11.76,348.8
56.701,15.50,348.8
56.801,11.78,348.7
56.901,13.66,348.8
57.000,11.76,349.7
57.100,11.68,349.2
57.200,13.68,348.8
57.300,11.75,348.8
57.401,15.54,348.8
57.501,11.75,348.7
57.601,11.70,348.7
57.701,15.60,348.7
57.801,11.75,349.3
57.901,13.66,349.8
58.001,11.72,349.3
58.100,13.75,348.8
58.200,15.54,348.8
58.300,11.79,348.8
58.400,17.52,348.7
58.501,11.70,349.8
58.601,11.64,348.8
58.701,13.72,348.8
58.801,11.71,348.7
58.901,15.61,348.7
59.001,11.75,349.2
59.101,13.70,348.7
59.201,15.64,348.8
59.301,11.69,349.0
59.401,13.68,349.0
59.501,11.72,348.8
59.600,11.72,349.2
59.701,13.59,349.8
59.801,11.71,348.9
59.901,13.70,348.8
60.001,11.75,348.9
60.101,11.78,348.9
60.201,13.61,348.8
60.301,11.70,349.9
60.401,13.70,348.8
60.501,11.72,348.9
60.601,11.71,348.8
60.700,15.74,348.9
60.800,11.71,348.8
60.900,13.65,349.1
61.000,11.72,349.6
61.100,13.66,348.8
61.201,13.57,348.9
61.301,11.70,349.6
61.400,13.74,349.2
61.500,11.75,348.8
61.600,11.70,348.8
61.701,13.64,348.9
61.801,11.71,349.8
61.901,13.64,349.9
62.000,13.82,348.8
62.101,11.61,349.2
62.201,13.70,348.9
62.301,11.71,349.9
62.400,13.71,348.8
62.501,11.66,349.4
62.600,11.78,348.8
62.700,15.62,348.9
62.800,11.78,348.8
62.900,13.47,348.8
63.000,11.89,349.1
63.100,11.71,348.8
63.200,13.66,348.9
63.300,11.74,348.8
63.400,13.60,348.8
63.500,11.75,348.8
63.600,11.71,348.8
63.701,13.64,349.8
63.800,9.81,349.7
63.900,13.61,348.8
64.000,11.75,349.1
64.100,11.68,348.9
64.200,15.61,349.0
64.300,11.72,348.9
64.400,17.41,348.9
64.501,11.78,348.9
64.600,11.82,348.9
64.700,15.65,349.2
64.800,11.69,349.9
64.901,15.56,348.8
65.001,11.72,348.8
65.100,11.71,349.2
65.200,15.68,348.8
65.300,11.72,348.8
65.400,15.54,348.9
65.500,11.78,349.3
65.601,11.69,349.2
65.701,15.68,348.8
65.801,11.70,348.9
65.901,15.55,349.9
66.000,11.85,348.8
66.101,11.61,349.2
66.201,13.72,348.9
66.301,11.69,349.3
66.400,13.70,348.9
66.500,11.74,348.9
66.600,11.70,349.2
66.700,15.62,349.4
66.800,7.83,348.9
66.900,13.65,348.8
