time_s,cpu_percent,rss_mb
5.000,5.95,353.6
5.100,9.76,354.3
5.200,11.72,353.6
5.300,11.70,353.6
5.400,13.65,353.6
5.500,9.80,353.6
5.600,9.25,353.5
5.700,11.72,353.5
5.800,6.20,353.9
5.901,12.72,353.6
6.000,10.55,353.5
6.101,13.36,354.6
6.200,8.69,353.5
6.300,10.74,354.2
6.400,12.34,353.5
6.501,11.70,353.5
6.600,13.75,353.5
6.701,11.69,353.5
6.800,9.76,353.6
6.901,13.69,353.5
7.001,11.79,353.6
7.100,15.41,353.5
7.200,11.79,353.5
7.300,13.40,353.6
7.400,10.01,353.5
7.500,11.70,353.5
7.601,15.55,353.6
7.701,11.74,353.6
7.801,11.55,353.6
7.900,11.95,353.6
8.000,11.72,353.6
8.101,15.00,353.5
8.201,10.06,353.5
8.300,9.93,353.6
8.401,13.53,353.5
8.501,11.72,353.5
8.601,13.74,353.6
8.701,11.75,353.5
8.801,11.65,354.1
8.901,13.70,354.3
9.001,13.66,353.6
9.100,13.69,354.6
9.200,11.75,353.6
9.301,11.61,354.0
9.401,15.66,354.7
9.501,13.62,353.5
9.601,13.11,353.6
9.701,12.25,354.0
9.800,11.75,353.5
9.900,13.19,354.1
10.000,12.14,353.6
10.100,13.84,353.5
10.200,11.72,353.8
10.300,11.71,353.6
10.401,13.57,353.5
10.500,11.74,353.5
10.601,13.61,353.6
10.700,11.65,353.5
10.801,13.78,353.8
10.900,13.78,353.5
11.001,13.57,353.6
11.101,13.65,353.6
11.200,11.86,354.5
11.301,13.56,354.5
11.401,15.64,353.6
11.501,13.66,353.5
11.601,13.70,353.6
11.701,11.69,353.5
11.801,13.69,353.6
11.901,13.68,353.6
12.001,11.71,354.7
12.101,13.65,353.6
12.200,11.80,353.5
12.301,11.66,353.5
12.401,13.61,353.6
12.501,11.72,353.6
12.600,13.76,353.6
12.700,11.70,354.5
12.800,11.72,353.6
12.900,13.69,353.5
13.000,11.68,354.1
13.100,13.61,353.5
13.200,9.81,354.3
13.300,11.72,353.6
13.400,13.75,353.5
13.500,11.68,354.6
13.600,15.68,353.5
13.700,11.70,353.6
13.800,11.70,353.8
13.900,15.61,353.6
14.000,11.75,354.1
14.100,13.71,353.6
14.201,9.66,354.1
14.301,11.72,353.6
14.401,13.68,353.5
14.500,11.79,353.6
14.600,13.66,353.6
14.700,11.70,353.6
14.800,11.75,353.5
14.900,13.64,353.6
15.000,13.75,353.5
15.100,13.61,354.4
15.201,11.69,353.5
15.301,11.71,353.5
15.401,13.66,353.6
15.500,11.78,353.7
15.600,13.68,353.6
15.701,11.68,353.5
15.801,11.71,353.5
15.901,13.68,353.6
16.001,13.66,353.5
16.101,13.68,354.7
16.201,13.69,353.5
16.301,11.70,353.6
16.400,15.70,354.7
16.501,13.55,353.6
16.601,13.65,354.5
16.701,13.75,353.5
16.801,11.71,354.7
16.900,13.75,353.6
17.000,11.75,353.6
17.100,13.64,353.6
17.200,11.72,353.5
17.300,11.69,353.6
17.400,13.70,353.6
17.500,11.69,353.5
17.600,15.64,353.6
17.700,9.76,353.6
17.800,11.74,353.6
17.901,13.64,353.5
18.000,11.76,353.5
18.101,13.57,354.5
18.201,11.74,353.8
18.301,13.66,354.1
18.400,13.76,353.5
18.500,11.69,354.5
18.600,13.69,353.6
18.700,11.72,353.5
18.800,11.70,354.5
18.900,13.69,353.5
19.000,13.66,353.6
19.100,13.68,353.6
19.200,11.70,353.6
19.300,11.75,353.5
19.400,13.69,353.6
19.500,11.68,354.6
19.601,13.65,353.5
19.701,11.71,353.6
19.800,11.76,354.4
19.901,13.60,353.5
20.001,13.69,354.7
20.100,13.74,353.5
20.200,9.76,354.1
20.300,11.70,353.6
20.400,13.69,354.3
20.501,13.62,353.6
20.601,13.66,353.5
20.701,11.72,353.5
20.800,11.78,353.5
20.900,15.61,353.5
21.000,11.74,353.5
21.100,15.57,354.6
21.200,11.74,353.5
21.301,13.65,353.6
21.401,13.64,353.5
21.501,11.71,353.6
21.601,13.65,354.1
21.701,13.71,353.5
21.801,13.66,353.6
21.901,13.62,354.5
22.000,11.82,353.5
22.101,13.55,354.5
22.201,11.80,353.6
22.300,11.71,353.5
