time_s,cpu_percent,rss_mb
5.001,11.71,353.4
5.101,13.60,352.3
5.201,11.81,352.4
5.300,13.70,352.3
5.401,11.62,352.4
5.501,13.64,352.3
5.600,13.81,352.3
5.700,13.70,352.3
5.800,13.66,352.3
5.900,11.69,353.4
6.001,11.70,352.3
6.101,13.70,352.4
6.200,11.70,352.4
6.300,13.69,352.4
6.401,13.56,352.9
6.501,11.75,352.4
6.601,13.64,352.4
6.701,11.70,353.1
6.801,13.68,353.3
6.901,13.78,352.3
7.001,11.72,353.1
7.101,13.60,352.3
7.201,11.71,352.3
7.300,15.80,352.4
7.400,11.71,352.3
7.500,11.70,352.3
7.600,13.70,352.4
7.700,11.71,352.3
7.801,13.61,352.3
7.901,11.69,352.8
8.000,11.79,352.4
8.100,13.71,352.3
8.201,11.61,352.9
8.301,15.61,352.3
8.401,11.71,353.2
8.501,13.45,352.4
8.601,11.93,352.7
8.701,13.60,352.7
8.801,17.73,352.3
8.901,13.65,353.4
9.000,11.80,352.4
9.100,13.64,352.3
9.200,11.76,352.3
9.300,13.62,353.4
9.400,11.74,352.6
9.500,11.70,353.4
9.601,13.57,352.3
9.701,11.78,352.4
9.801,13.69,352.3
9.901,11.71,352.3
10.000,13.71,353.4
10.101,13.56,353.4
10.201,13.76,352.3
10.301,13.66,352.4
10.400,11.72,352.3
10.501,11.69,352.4
10.601,15.62,352.4
10.701,11.60,352.3
10.801,13.72,352.4
10.900,11.86,352.3
11.001,11.65,352.4
11.100,13.76,352.3
11.200,9.76,352.4
11.300,13.66,352.4
11.401,11.60,353.4
11.501,15.66,352.4
11.601,11.70,352.4
11.701,11.68,352.4
11.801,13.71,352.4
11.900,11.82,352.4
12.000,13.65,352.5
12.101,15.53,353.4
12.201,11.70,353.4
12.301,15.62,353.3
12.401,11.71,352.7
12.501,13.68,352.4
12.601,11.71,352.4
12.701,11.71,352.4
12.801,13.65,352.3
12.901,11.70,352.3
13.001,15.69,352.3
13.101,11.71,352.4
13.201,11.74,352.3
13.301,15.62,352.3
13.401,13.70,352.9
13.501,13.66,352.4
13.601,13.64,352.5
13.701,13.66,352.4
13.801,15.64,352.5
13.901,11.74,352.4
14.001,13.65,352.6
14.100,11.85,352.4
14.200,13.64,353.5
14.301,13.59,352.5
14.401,11.71,352.6
14.500,11.78,352.7
14.600,15.62,352.4
14.700,13.70,352.5
14.801,13.61,352.4
14.901,11.71,352.4
15.000,11.76,352.5
15.100,13.71,352.5
15.200,13.68,352.5
15.301,15.53,352.5
15.401,11.71,352.7
15.501,11.74,352.5
15.601,13.68,352.4
15.700,11.72,353.2
15.800,13.71,352.5
15.900,11.71,352.4
16.000,11.69,353.2
16.100,11.72,352.4
16.200,11.76,352.5
16.300,13.62,352.6
16.400,13.50,353.5
16.500,11.91,352.5
16.600,13.65,353.1
16.700,13.69,352.5
16.800,13.64,353.5
16.900,13.72,352.4
17.000,13.65,353.1
17.101,13.62,353.5
17.201,9.76,352.4
17.301,15.59,352.4
17.401,11.75,352.5
17.500,11.75,353.5
17.600,13.71,352.5
17.700,11.70,352.4
17.800,13.65,353.0
17.901,11.68,352.5
18.000,11.74,352.6
18.100,13.66,353.3
18.200,11.74,352.5
18.301,13.61,352.5
18.401,11.71,353.0
18.501,11.75,352.4
18.600,13.74,352.4
18.700,13.69,352.4
18.801,15.57,352.5
18.901,11.70,352.4
19.001,13.68,352.5
19.101,13.66,353.5
19.200,11.76,352.5
19.300,13.68,352.4
19.400,11.70,353.4
19.501,11.71,352.4
19.601,13.65,352.4
19.701,13.69,352.7
19.801,15.61,353.1
19.901,11.72,352.4
20.001,11.69,353.5
20.101,13.70,352.4
20.200,11.79,352.5
20.300,13.68,352.4
20.401,9.71,352.8
20.501,11.71,353.5
20.601,13.72,352.5
20.701,11.71,352.6
20.800,13.69,352.4
20.900,11.72,352.5
21.001,13.59,352.4
21.100,11.84,353.2
21.201,9.70,352.5
21.301,13.66,352.4
21.401,11.76,352.5
21.501,11.70,352.4
21.601,13.60,353.5
21.701,13.68,353.4
21.801,13.66,353.4
21.901,11.75,352.4
22.001,13.62,353.5
22.101,11.81,352.5
22.201,11.71,352.4
22.300,13.69,353.4
22.400,13.71,352.5
22.500,11.70,352.5
22.600,13.65,352.4
22.700,11.70,352.4
22.801,13.61,352.4
22.901,13.70,352.4
23.001,13.65,352.5
23.100,13.76,352.5
23.200,11.70,352.4
23.301,15.53,353.1
23.401,11.72,353.1
23.501,15.61,352.8
23.601,11.74,352.7
23.701,11.65,353.2
23.801,13.84,352.5
23.900,11.69,352.9
24.001,15.46,353.5
24.101,11.79,352.4
24.201,11.72,353.5
24.301,13.65,352.4
24.401,11.74,352.5
24.501,11.76,352.9
24.601,15.64,352.6
24.700,13.71,353.2
24.801,13.55,352.4
24.901,13.76,352.4
25.001,11.70,352.5
25.101,13.69,352.4
25.201,11.74,352.5
25.301,15.57,353.4
25.401,11.74,352.4
25.500,11.79,352.5
25.600,13.66,352.5
25.700,13.66,352.4
25.801,13.57,353.1
25.901,11.74,352.4
26.000,11.75,353.5
26.100,13.70,352.4
26.200,13.66,352.4
26.301,13.61,352.4
26.400,11.80,352.5
26.500,11.72,352.4
26.600,13.65,352.5
26.700,11.70,353.4
26.800,13.66,352.4
26.901,11.70,352.5
27.001,15.61,352.5
27.101,11.74,352.5
27.200,13.54,352.4
27.300,13.82,352.4
27.400,11.72,352.4
27.501,11.71,352.4
27.601,13.66,352.4
27.701,11.70,352.5
27.801,15.62,352.4
27.900,13.69,353.0
28.000,11.75,352.4
28.101,15.56,353.5
28.201,11.74,352.4
28.301,13.57,353.4
28.401,11.72,353.5
28.501,13.70,352.4
28.601,11.70,352.6
28.700,11.82,352.4
28.800,15.64,352.5
28.900,11.71,352.5
29.001,11.64,353.5
29.101,13.69,352.4
29.201,13.65,352.9
29.301,13.66,353.5
29.400,11.78,352.4
29.500,11.75,352.5
29.600,13.68,352.5
29.701,11.65,352.5
29.801,15.61,352.5
29.901,11.72,352.4
30.001,11.71,352.4
30.100,13.75,352.4
30.200,11.71,353.5
30.300,13.66,353.5
30.401,11.69,352.4
30.501,11.69,352.6
30.601,13.70,352.4
30.701,11.72,352.4
30.801,13.66,352.5
30.900,11.78,352.4
31.000,11.74,352.4
31.101,15.54,352.5
31.201,11.70,352.5
31.301,15.61,352.5
31.400,11.81,352.4
31.501,11.68,352.5
31.601,15.60,352.5
31.701,11.71,352.5
31.801,15.62,352.5
31.900,11.75,353.5
32.000,11.74,352.5
32.100,15.66,352.4
32.201,11.65,352.5
32.301,13.68,352.4
32.401,11.70,352.4
32.501,11.71,352.4
32.601,17.56,352.4
32.701,13.69,352.4
32.801,13.68,352.4
32.901,13.68,352.4
33.001,15.59,352.4
33.101,13.71,352.4
33.201,11.70,353.2
33.301,13.66,352.4
33.401,11.71,352.4
33.501,15.62,352.4
33.601,11.71,352.4
33.701,11.74,352.4
33.801,13.66,352.6
33.901,11.72,352.4
34.001,13.66,352.4
34.100,11.79,352.4
34.201,11.65,352.5
34.301,15.64,352.4
34.401,11.72,352.5
34.501,15.62,352.5
34.601,11.69,352.4
34.701,13.68,353.5
34.801,15.66,352.4
34.901,11.72,352.4
35.001,13.66,353.4
35.100,13.76,352.4
35.200,9.78,352.5
35.300,13.66,352.4
35.401,11.65,352.5
35.501,11.74,352.5
35.601,13.65,352.4
35.701,11.61,352.5
35.801,11.84,352.4
35.901,11.71,352.9
36.001,13.62,353.1
36.101,13.72,352.4
36.201,13.70,352.5
36.301,13.65,352.7
36.401,11.71,353.0
36.500,11.79,352.4
36.601,13.59,352.4
36.701,11.70,352.7
36.800,13.80,353.2
36.900,11.72,352.4
37.000,11.68,353.0
37.101,15.56,353.1
37.201,11.74,352.5
37.301,13.64,352.4
37.401,11.72,352.4
37.501,13.66,352.4
37.601,11.72,352.4
37.701,13.68,352.4
37.800,13.76,352.4
37.900,11.70,353.5
38.000,13.68,353.2
38.101,13.64,352.5
38.201,13.64,352.4
38.301,13.69,352.5
38.401,13.68,352.5
38.501,15.61,352.5
38.601,11.70,352.5
38.700,11.78,353.2
38.800,13.68,353.0
38.901,11.69,352.5
39.001,11.72,352.5
39.101,13.66,352.5
39.201,11.69,352.9
39.301,13.70,352.5
39.401,11.70,352.7
39.501,13.66,352.5
39.601,11.70,353.5
39.701,11.72,353.4
39.801,15.68,352.8
39.900,11.76,353.5
40.000,13.69,353.4
40.101,13.62,352.5
40.201,11.66,352.4
40.301,13.74,352.7
40.401,11.74,352.5
40.500,11.76,352.4
40.601,13.53,352.4
40.700,11.80,352.4
40.800,13.68,352.7
40.900,11.71,352.4
41.001,13.61,352.5
41.101,11.74,352.5
41.201,11.70,352.9
41.300,13.75,352.4
41.400,13.69,352.4
41.500,11.74,352.6
41.600,13.68,352.4
41.701,13.59,352.7
41.801,15.62,352.7
41.901,11.71,352.4
42.001,15.65,352.4
42.101,11.71,352.9
42.201,11.71,353.4
42.300,13.80,352.4
42.400,11.71,352.5
42.501,11.65,352.4
42.601,15.61,352.9
42.700,11.75,353.5
42.801,13.66,352.5
42.901,13.66,352.4
43.001,11.72,352.4
43.101,13.68,352.5
43.200,13.71,352.4
43.300,13.68,352.4
43.400,11.71,352.4
43.500,11.71,352.7
43.600,13.69,352.4
43.700,11.70,353.2
43.801,13.61,352.5
43.901,11.72,352.4
44.000,11.78,352.5
44.100,13.65,353.6
44.200,11.74,352.4
44.301,15.54,352.5
44.401,11.70,353.2
44.500,11.78,353.6
44.600,13.69,352.4
44.700,11.74,352.4
44.801,15.51,352.4
44.901,11.71,353.5
45.001,11.71,352.4
45.101,13.71,352.5
45.200,11.79,352.4
45.300,13.65,352.4
45.400,11.69,352.9
45.500,11.71,353.6
45.600,13.68,353.5
45.700,13.66,353.4
45.800,13.68,353.5
45.901,13.60,352.4
46.000,11.84,352.7
46.100,13.68,352.4
46.201,11.68,352.5
46.301,15.60,352.4
46.400,11.79,352.8
46.500,11.70,353.4
46.600,13.71,352.5
46.700,11.71,352.5
46.800,13.60,352.4
46.900,11.75,352.4
47.000,11.72,353.6
47.101,13.62,352.5
47.201,11.69,353.1
47.301,13.62,353.2
47.400,11.82,352.4
47.500,13.69,353.3
47.601,13.61,352.4
47.700,11.78,352.4
47.800,13.60,352.4
47.900,11.80,352.5
48.000,11.71,352.5
48.101,15.55,353.6
48.200,13.75,352.5
48.300,13.66,352.5
48.400,13.68,352.4
48.501,11.65,352.5
48.601,15.62,352.4
48.701,11.66,352.5
