time_s,cpu_percent,rss_mb
5.001,11.71,348.8
5.101,13.68,348.8
5.201,13.64,348.9
5.300,11.72,349.3
5.400,13.70,348.9
5.500,11.71,348.9
5.600,11.70,349.8
5.700,13.71,348.9
5.801,11.71,348.8
5.900,13.66,348.9
6.000,11.74,348.8
6.100,15.65,348.8
6.200,13.69,349.7
6.300,11.71,350.0
6.401,13.61,348.9
6.501,11.71,348.8
6.601,11.72,348.8
6.700,13.74,349.8
6.801,11.69,348.8
6.901,13.61,348.8
7.000,13.74,349.1
7.101,13.62,348.9
7.200,11.82,348.8
7.300,11.66,349.5
7.400,13.66,349.8
7.500,15.70,348.8
7.600,11.66,349.7
7.701,13.60,349.5
7.801,11.56,348.8
7.900,13.96,348.8
8.000,11.69,350.0
8.100,11.72,350.0
8.201,13.57,348.9
8.301,11.78,348.9
8.401,13.69,348.8
8.500,11.78,348.9
8.601,9.68,349.4
8.701,13.68,348.9
8.800,13.72,348.9
8.900,13.70,349.0
9.001,13.59,349.8
9.101,13.71,348.8
9.201,13.64,348.9
9.300,11.79,348.8
9.400,13.61,348.9
9.500,13.69,348.8
9.600,11.69,349.9
9.701,13.69,348.8
9.800,11.72,348.9
9.901,13.66,350.0
10.001,13.45,348.9
10.100,11.95,348.8
10.200,15.60,350.0
10.300,11.72,348.8
10.400,13.69,348.8
10.500,11.72,348.8
10.601,15.54,349.1
10.700,13.74,350.0
10.801,11.65,348.9
10.901,15.60,350.0
11.000,11.84,349.6
11.101,15.59,348.8
11.201,13.65,348.9
11.301,11.70,348.8
11.400,13.70,348.9
11.501,13.61,348.9
11.600,13.79,348.8
11.701,13.60,348.8
11.801,11.72,348.8
11.900,13.72,348.8
12.001,11.68,348.9
12.101,11.74,348.8
12.200,13.68,348.9
12.300,15.64,348.9
12.401,13.60,348.9
12.500,11.79,349.2
12.601,13.60,348.9
12.701,13.69,348.8
12.800,11.74,348.9
12.900,15.62,348.9
13.000,11.72,349.5
13.101,11.72,350.0
13.200,11.74,348.9
13.300,11.72,348.9
13.400,13.71,349.6
13.501,11.61,348.9
13.601,11.74,349.4
13.700,13.78,350.0
13.801,11.64,349.6
13.901,15.64,349.6
14.001,11.72,349.6
14.101,11.74,348.8
14.200,13.66,348.8
14.300,13.68,348.9
14.401,13.62,348.8
14.501,11.72,348.8
14.601,13.66,348.9
14.701,11.71,348.9
14.801,13.66,349.8
14.901,15.69,350.0
15.001,11.71,349.2
15.101,11.74,348.8
15.201,13.60,348.9
15.300,13.76,348.8
15.401,13.57,349.4
15.501,11.78,348.9
15.600,11.72,348.9
15.700,13.65,349.9
15.801,13.70,348.8
15.900,13.68,348.8
16.000,11.72,348.8
16.100,11.71,348.8
16.200,13.65,349.9
16.301,11.72,348.8
16.400,13.65,348.9
16.500,9.78,350.0
16.601,13.61,348.9
16.701,11.72,348.9
16.801,11.71,348.8
16.901,13.66,348.8
17.001,11.68,349.0
17.101,13.72,348.8
17.201,15.65,348.8
17.301,11.70,349.8
17.401,13.72,348.8
17.501,11.70,348.9
17.601,11.71,348.8
17.700,13.74,348.8
17.801,11.65,349.0
17.900,15.71,348.9
18.001,13.62,348.8
18.101,11.74,348.8
18.201,13.65,349.3
18.300,11.80,348.8
18.400,13.64,349.3
18.501,11.68,348.8
18.601,13.65,348.8
18.701,13.66,350.0
18.801,11.74,349.4
18.901,15.64,348.8
19.001,13.65,348.9
19.101,13.65,348.9
19.201,13.66,349.4
19.301,11.75,348.8
19.401,13.65,348.8
19.501,11.70,348.9
19.600,13.75,348.8
19.700,13.66,348.8
19.801,11.65,348.9
19.901,13.75,348.9
20.000,13.65,348.9
20.101,11.74,348.8
20.201,13.66,348.8
20.301,11.70,348.9
20.401,13.66,349.3
20.500,11.80,348.8
20.601,11.65,348.9
20.701,13.65,349.1
20.801,11.72,349.4
20.901,15.64,349.4
21.001,11.72,348.9
21.101,13.68,348.9
21.200,13.70,348.9
21.300,11.55,348.8
21.400,13.86,349.0
21.500,11.71,349.4
21.600,13.66,349.1
21.701,13.68,348.9
21.801,11.66,348.8
21.901,15.61,349.7
22.000,11.79,348.8
22.100,13.69,348.8
22.201,15.54,348.9
22.300,11.81,348.8
22.400,13.66,348.8
22.501,11.65,350.0
22.601,13.68,349.1
22.701,13.66,348.9
22.801,13.69,348.8
22.900,13.70,349.8
23.001,11.71,348.8
23.101,11.71,348.9
23.201,13.65,348.9
23.300,11.79,348.8
23.400,15.59,348.9
23.500,11.74,348.8
23.600,13.65,349.3
23.701,13.64,348.9
23.800,11.60,348.9
23.901,13.84,348.8
24.001,13.69,348.9
24.101,11.72,348.8
24.201,11.69,349.8
24.301,11.74,348.9
24.401,15.31,349.1
24.501,11.95,348.9
24.601,15.60,349.3
24.701,11.72,348.9
24.801,11.74,348.9
24.901,13.69,348.8
25.001,11.70,348.9
25.101,11.72,348.8
25.201,13.69,348.8
25.301,11.71,348.8
25.400,13.69,348.9
25.501,13.61,350.0
25.601,13.68,348.8
25.701,13.72,348.9
25.801,11.74,348.8
25.901,13.61,349.4
26.000,13.74,349.6
26.100,11.70,349.6
26.201,13.65,348.8
26.301,11.71,349.9
26.401,13.68,348.9
26.500,11.78,349.3
26.601,13.61,348.9
26.701,13.66,348.9
26.801,11.72,348.8
26.901,13.66,349.6
27.001,11.72,348.9
27.101,11.74,348.8
27.200,13.74,348.9
27.301,11.68,348.8
27.401,13.56,349.0
27.501,11.80,348.8
27.601,11.72,348.8
27.701,15.62,348.8
27.801,11.72,348.8
27.901,13.68,348.8
28.001,11.72,348.9
28.101,11.70,348.8
28.201,13.61,348.8
28.301,11.79,348.8
28.401,13.62,348.8
28.501,11.74,348.8
28.601,13.68,348.9
28.701,13.64,348.9
28.801,11.71,348.8
28.901,13.68,348.9
29.001,11.68,349.3
29.101,11.78,348.8
29.201,13.65,349.2
29.301,11.75,348.8
29.400,13.65,348.9
29.501,11.78,348.8
29.601,11.71,348.8
29.701,13.62,348.9
29.800,11.79,348.9
29.901,13.55,349.6
30.001,13.72,348.9
30.101,11.71,348.8
30.201,13.69,348.9
30.300,11.72,348.9
30.400,13.47,348.8
30.500,11.89,349.9
30.600,11.75,348.8
30.700,15.60,348.9
30.800,11.74,348.8
30.900,13.66,348.8
31.001,13.59,349.9
31.100,11.78,349.8
31.200,13.70,348.8
31.300,11.70,349.0
31.400,13.66,349.9
31.500,13.66,349.8
31.600,11.74,348.9
31.700,17.59,348.8
31.800,11.72,348.8
31.900,15.56,348.9
32.000,11.81,348.9
32.101,15.51,348.8
32.201,13.68,348.9
32.300,11.76,348.9
32.401,15.50,349.8
32.501,11.74,348.8
32.601,11.71,349.7
32.701,13.70,348.8
32.801,11.72,348.9
32.901,13.65,349.0
33.001,13.68,349.2
33.101,11.72,348.9
33.201,13.66,349.0
33.301,11.72,348.9
33.401,13.55,349.4
33.501,13.81,348.9
33.601,13.65,349.0
33.701,13.68,349.1
33.801,11.75,349.0
33.901,13.66,348.9
34.001,11.70,349.0
34.100,13.78,348.9
34.200,13.66,348.9
34.301,9.68,349.8
34.401,13.71,349.0
34.501,11.70,349.5
34.600,11.80,349.0
34.701,13.61,348.9
34.801,11.69,350.0
34.901,13.70,349.0
35.001,13.66,349.0
35.101,11.72,348.9
35.200,13.68,348.9
35.300,11.75,349.0
35.401,13.64,348.9
35.501,11.70,349.1
35.601,11.74,348.9
35.701,13.65,349.0
35.801,11.74,348.9
35.901,15.62,348.9
36.000,13.76,348.9
36.100,11.68,349.1
36.200,13.68,348.9
36.301,11.69,348.9
36.401,13.62,348.9
36.501,11.74,349.0
36.601,11.74,348.9
36.701,13.65,350.0
36.801,9.70,349.2
36.901,13.75,348.9
37.001,11.78,349.7
37.101,11.70,350.0
37.201,13.69,349.0
37.301,11.72,349.0
37.401,13.46,348.9
37.500,11.93,348.9
37.600,11.71,349.0
37.701,13.60,349.1
37.801,11.70,349.0
37.901,13.69,348.9
38.001,11.70,350.0
38.100,11.82,349.6
38.200,13.66,350.0
38.301,11.66,348.9
38.401,13.64,348.9
38.500,11.81,349.0
38.600,11.74,348.9
38.700,13.65,349.0
38.800,13.66,348.9
38.900,13.69,349.0
39.001,11.69,350.0
39.101,11.70,350.0
39.201,13.68,348.9
39.301,11.71,349.0
39.400,13.71,348.9
39.501,11.69,349.4
39.601,13.66,349.0
39.700,13.75,349.8
39.801,11.65,348.9
39.900,13.72,348.9
40.000,13.68,350.0
40.100,13.66,348.9
40.200,13.68,348.9
40.301,13.68,348.9
40.400,15.36,349.9
40.500,13.91,348.9
40.601,11.70,348.9
40.701,13.68,348.9
40.801,11.65,349.0
40.900,13.79,349.0
41.000,13.69,348.9
41.100,13.66,349.0
41.201,13.60,349.0
41.301,11.72,348.9
41.401,13.61,349.0
41.501,11.76,349.0
41.601,11.71,349.0
41.701,15.65,348.9
41.801,11.72,349.0
41.901,13.66,349.1
42.001,13.69,350.0
42.100,11.71,348.9
42.201,13.66,349.3
42.301,11.74,348.9
42.401,15.56,349.0
42.501,11.75,349.4
42.600,13.70,348.9
42.700,13.69,349.0
42.801,13.66,348.9
42.901,13.65,349.0
43.001,11.71,348.9
43.100,11.74,350.0
43.200,13.66,349.4
43.300,11.76,348.9
43.400,13.59,350.0
43.501,11.69,349.4
43.600,13.75,348.9
43.701,13.65,350.0
43.801,11.72,349.0
43.901,13.66,348.9
44.000,11.78,348.9
44.101,13.60,349.0
44.201,13.72,348.9
44.301,11.72,348.9
44.401,13.62,349.0
44.500,11.78,349.0
44.601,11.65,349.0
44.701,15.62,349.0
44.801,11.74,348.9
44.901,13.65,348.9
45.000,13.71,349.0
45.100,11.72,349.8
45.201,13.64,349.0
45.301,11.71,349.0
45.401,13.61,348.9
45.501,11.78,348.9
45.601,11.68,349.0
45.700,13.75,349.6
45.801,13.59,349.9
45.900,13.78,349.0
46.001,11.69,348.9
46.101,11.71,348.9
46.200,13.70,349.9
46.301,11.69,348.9
46.401,13.61,349.0
46.501,13.71,349.9
46.601,11.71,350.0
46.701,15.62,348.9
46.801,13.68,349.4
46.900,13.74,349.0
47.000,13.69,348.9
47.101,11.65,348.9
47.201,13.68,349.0
47.301,11.74,348.9
47.401,13.65,348.9
47.501,11.71,349.2
47.600,11.81,348.9
47.701,15.54,348.9
47.800,11.78,349.0
47.900,13.65,349.6
48.001,11.66,349.9
48.101,11.74,348.9
48.201,15.59,350.0
48.301,11.75,348.9
48.401,13.64,349.1
48.501,11.75,348.9
48.600,13.65,348.9
48.701,13.69,349.0
48.800,11.75,348.9
48.900,13.68,348.9
49.001,11.65,348.9
49.101,11.72,348.9
49.201,13.65,349.0
49.301,11.72,349.1
49.401,13.62,349.9
49.501,11.74,349.4
49.600,13.75,349.0
49.701,13.65,349.0
