time_s,cpu_percent,rss_mb
5.001,13.57,345.3
5.100,11.79,344.7
5.200,11.72,344.3
5.301,13.60,344.4
5.401,11.70,345.4
5.501,13.71,344.4
5.601,11.72,345.0
5.701,11.74,344.3
5.800,7.60,344.3
5.901,9.90,344.3
6.000,13.89,344.3
6.101,11.62,344.3
6.201,13.30,344.4
6.300,5.47,344.4
6.401,12.45,344.4
6.500,10.03,344.3
6.600,8.00,344.3
6.701,13.15,344.4
6.800,12.12,344.3
6.900,11.71,345.3
7.001,13.24,344.3
7.101,9.86,344.4
7.200,11.81,344.4
7.300,11.78,344.4
7.400,9.71,344.3
7.501,11.79,345.4
7.600,11.89,344.3
7.701,11.65,344.3
7.801,13.62,344.3
7.900,7.75,344.3
8.000,13.50,344.3
8.100,12.07,345.3
8.201,11.66,344.4
8.300,13.49,344.3
8.400,11.91,345.2
8.501,13.65,344.6
8.600,11.74,344.3
8.700,9.81,344.4
8.800,13.66,344.3
8.900,11.70,344.3
9.000,9.82,344.4
9.100,9.71,344.3
9.200,11.70,344.3
9.301,11.69,344.3
9.400,11.75,344.8
9.500,13.69,344.4
9.601,11.66,344.6
9.701,11.69,344.3
9.800,13.79,344.6
9.901,11.68,344.4
10.000,13.75,344.3
10.100,11.69,344.4
10.200,11.72,344.3
10.300,13.66,344.3
10.401,11.64,344.3
10.500,11.74,344.3
10.600,11.80,344.3
10.700,11.51,344.3
10.800,13.90,344.3
10.901,7.75,344.4
11.000,13.70,345.3
11.101,11.70,344.5
11.201,9.76,344.9
11.300,13.75,344.4
11.401,11.66,344.8
11.501,13.66,345.4
11.601,11.74,344.4
11.701,11.61,344.3
11.800,13.88,344.3
11.900,11.69,344.6
12.000,13.68,345.2
12.101,11.68,344.4
12.200,11.84,344.3
12.300,13.57,344.4
12.400,11.80,344.3
12.500,13.62,345.3
12.601,9.71,345.4
12.701,11.74,344.4
12.800,13.71,344.3
12.901,11.66,344.3
13.001,13.74,344.3
13.101,11.71,344.3
13.201,11.65,344.4
13.301,13.64,344.4
13.400,11.80,344.4
13.500,13.74,344.4
13.600,11.69,345.3
13.700,11.74,344.3
13.800,13.69,344.3
13.901,11.65,344.8
14.000,13.78,344.3
14.101,11.64,345.0
14.200,11.84,344.3
14.301,13.57,344.4
14.401,11.71,345.3
14.500,13.74,344.3
14.601,11.65,344.4
14.700,11.78,344.4
14.800,13.65,345.4
14.900,11.75,344.3
15.000,11.70,344.4
15.100,11.66,345.0
15.200,9.78,345.4
15.300,13.72,344.3
15.401,11.62,344.3
15.500,13.76,344.4
15.601,11.65,344.6
15.700,11.79,344.3
15.801,13.11,345.2
15.901,12.16,344.4
16.001,13.66,344.4
16.101,11.71,345.4
16.200,11.78,345.4
16.301,13.61,345.2
16.400,11.81,344.3
16.500,13.66,344.3
16.600,11.69,345.2
16.701,11.68,344.4
16.800,13.80,344.3
16.900,11.70,344.3
17.000,13.65,344.4
17.101,11.69,344.3
17.201,11.71,344.4
17.300,13.72,345.4
17.400,11.75,344.4
17.501,13.57,344.7
17.600,11.76,344.4
17.701,11.66,345.2
17.801,11.75,344.3
17.901,11.72,344.3
18.000,13.70,345.4
18.101,11.66,345.4
18.201,11.70,344.3
18.301,13.72,344.3
18.401,11.70,344.3
18.501,13.57,345.4
18.601,9.76,344.4
18.700,11.88,344.3
18.801,13.56,344.4
18.901,11.70,344.3
19.000,13.76,344.4
19.100,9.72,344.3
19.200,11.76,344.3
19.301,13.59,345.4
19.401,11.76,344.3
19.500,13.70,344.3
19.600,11.72,344.4
19.700,11.69,345.4
19.801,13.65,344.4
19.900,11.76,344.3
