time_s,cpu_percent,rss_mb
27.900,11.80,345.8
28.001,13.59,344.8
28.100,11.80,346.0
28.201,13.57,346.0
28.301,11.78,344.8
28.400,9.75,344.8
28.501,13.64,344.8
28.601,11.69,345.0
28.701,13.74,344.8
28.801,11.71,345.3
28.900,11.78,344.9
29.000,13.68,345.2
29.100,11.72,344.8
29.201,13.51,344.8
29.301,11.72,345.0
29.400,11.79,345.8
29.500,13.74,344.8
29.601,11.61,345.0
29.701,13.49,344.8
29.800,11.91,345.0
29.900,11.80,345.0
30.000,11.71,344.8
30.100,11.66,344.9
30.201,13.59,345.0
30.301,11.71,344.8
30.401,13.71,345.0
30.500,11.80,344.8
30.601,11.64,345.0
30.701,13.64,345.0
30.801,11.64,344.8
30.901,11.88,345.0
31.000,13.78,344.8
31.101,11.62,344.8
31.201,13.57,345.0
31.300,11.80,345.0
31.401,10.66,344.8
31.501,7.90,345.0
31.600,8.06,345.8
31.701,11.82,345.0
31.801,12.12,345.0
31.901,9.81,345.0
32.001,9.82,345.0
32.100,11.65,345.0
32.201,5.80,345.0
32.301,11.78,345.0
32.400,7.90,345.0
32.501,9.72,345.0
32.600,13.76,344.8
32.701,7.76,345.0
32.801,7.74,345.0
32.901,9.75,345.0
33.000,9.85,345.0
33.101,11.65,345.0
33.201,7.50,345.0
33.300,10.18,345.0
33.401,13.59,344.8
33.501,11.96,345.0
33.601,11.70,344.8
33.700,11.64,344.8
33.801,11.62,344.8
33.901,13.74,345.0
34.001,11.76,345.5
34.101,11.61,345.0
34.200,13.53,345.0
34.300,11.95,345.0
34.401,12.96,344.8
34.501,12.36,344.9
34.600,11.93,344.8
34.700,13.64,346.0
34.801,11.69,345.0
34.900,11.75,345.9
35.000,10.22,345.0
35.101,8.95,344.8
35.201,11.70,345.8
35.300,11.84,344.8
35.401,13.66,345.8
35.500,11.71,345.1
35.600,11.80,345.0
35.700,13.72,345.0
35.801,9.79,344.9
35.901,11.69,345.0
36.001,13.61,345.8
36.100,11.80,345.0
36.200,13.68,345.0
36.301,11.61,344.8
36.401,13.55,345.3
36.501,9.71,345.0
36.602,12.97,345.5
36.700,11.79,344.8
36.800,12.28,345.2
36.900,13.60,345.0
37.001,11.96,344.8
37.100,9.84,344.8
37.201,13.66,344.9
37.300,11.74,344.8
37.401,13.20,345.7
37.501,12.05,344.8
37.601,9.86,345.0
37.701,11.25,344.8
37.800,11.70,344.9
37.901,10.20,344.8
38.000,13.69,345.9
38.100,11.76,344.8
38.201,13.61,345.0
38.301,11.70,346.0
38.400,11.79,344.8
38.500,13.65,346.0
38.600,11.74,344.8
38.700,13.69,344.9
38.801,11.64,344.8
38.901,13.59,344.8
39.001,11.68,345.0
39.101,9.74,344.8
39.201,13.56,345.0
39.301,11.99,344.8
39.401,13.59,344.8
39.501,9.82,345.0
39.601,11.70,344.8
39.701,13.76,345.1
39.801,11.66,345.0
39.900,13.47,345.0
40.001,9.94,345.0
40.100,11.60,345.0
40.201,11.11,344.8
40.301,10.26,344.8
40.401,11.89,345.7
40.500,13.45,344.8
40.601,11.97,344.8
40.701,13.51,345.0
40.801,11.84,345.0
40.900,11.74,344.8
41.000,13.69,345.0
41.100,11.72,345.0
41.201,13.61,345.6
41.300,11.79,346.0
41.400,11.69,345.3
41.501,13.57,344.8
41.600,11.76,345.0
41.700,13.55,344.8
41.800,11.88,345.7
41.900,11.76,346.0
42.000,13.65,344.8
42.100,11.71,345.0
42.201,13.64,345.0
42.301,11.71,345.3
42.401,11.70,344.8
42.500,13.65,345.0
42.601,11.64,345.0
42.701,13.38,345.4
42.800,9.91,344.8
42.900,9.94,344.8
43.001,13.50,346.0
43.101,11.75,344.8
43.200,13.81,346.0
43.300,11.74,345.0
43.401,11.29,344.8
43.500,11.85,344.8
43.600,11.64,345.0
43.700,11.72,345.6
43.800,10.07,345.2
43.901,7.66,344.9
44.001,11.35,344.9
44.100,12.45,344.8
44.201,11.65,344.8
44.300,11.80,344.8
44.401,13.45,344.8
44.501,11.69,344.8
44.600,11.91,346.0
44.700,13.35,345.0
44.800,12.06,346.0
44.901,11.66,344.8
45.001,13.64,345.7
45.100,11.76,345.0
45.201,13.64,344.9
45.300,11.59,344.8
45.401,13.82,344.8
45.501,9.59,345.0
45.600,9.85,344.8
45.701,13.22,345.0
45.801,12.04,344.8
45.901,11.91,344.8
46.001,13.70,346.0
46.101,11.72,345.9
46.200,13.71,344.8
46.300,11.76,345.0
46.400,11.70,346.0
46.501,10.78,346.0
46.601,14.20,345.9
46.701,9.91,345.0
46.801,12.00,345.0
46.900,13.66,344.8
47.001,11.76,345.7
47.101,9.80,345.0
47.200,11.75,345.0
47.300,11.72,345.0
47.401,11.64,345.9
47.501,13.29,345.0
47.600,12.16,345.0
47.701,13.28,345.1
47.801,8.93,344.9
47.900,13.18,345.8
48.001,11.76,345.0
48.101,11.64,344.9
48.200,13.82,345.0
48.300,11.72,346.0
48.401,11.66,344.9
48.500,13.81,344.9
48.600,11.75,344.9
48.701,13.43,346.0
48.800,11.89,345.2
48.901,7.75,344.9
49.001,11.57,345.0
49.101,11.88,344.9
49.200,13.72,345.8
49.300,11.79,345.0
49.400,11.71,344.9
49.501,13.59,344.9
49.601,11.72,344.9
49.701,13.55,344.9
49.800,11.89,345.5
49.901,11.65,345.8
50.001,13.66,346.0
50.101,11.72,345.0
50.201,13.60,345.0
50.301,11.76,344.9
50.401,13.55,346.0
50.500,11.89,344.9
50.601,11.59,344.9
50.705,11.44,344.9
50.800,12.15,346.0
50.901,11.49,345.7
51.001,9.94,346.0
51.101,11.47,344.9
51.201,11.86,345.0
51.300,11.90,344.9
51.400,11.81,344.9
51.501,13.57,345.0
51.600,9.71,344.9
51.701,8.68,344.9
51.801,12.94,346.0
51.901,13.85,345.0
52.000,9.75,346.0
52.100,9.94,344.9
52.200,11.76,345.0
52.301,11.69,345.0
52.401,13.70,344.9
52.500,11.78,344.9
52.601,11.64,345.0
52.701,13.70,344.9
52.800,11.55,344.9
52.901,11.94,345.0
53.001,11.75,345.0
53.101,9.72,344.9
53.201,11.76,344.9
53.300,11.74,344.9
53.401,11.66,344.9
53.500,11.74,344.9
53.600,11.72,345.0
53.700,13.68,345.0
53.800,11.57,344.9
53.900,11.89,345.2
54.001,13.60,345.5
54.101,11.71,344.9
54.201,13.30,345.0
54.301,11.93,344.9
54.401,11.84,345.0
54.500,11.79,346.0
54.600,11.57,345.0
54.701,13.72,345.9
54.801,11.68,345.5
54.901,13.64,345.0
55.001,9.89,345.7
55.100,9.84,345.0
55.200,13.65,345.0
55.300,11.76,344.9
55.401,11.64,344.9
55.501,13.65,345.0
55.601,11.66,346.0
55.701,13.75,345.0
55.800,11.78,345.0
55.901,11.62,345.3
56.000,13.76,344.9
56.101,11.68,345.0
56.201,13.65,345.3
56.301,11.70,345.8
56.401,11.76,345.0
56.501,13.57,344.9
56.600,11.84,345.0
56.700,13.68,344.9
56.801,11.62,346.0
56.901,13.20,345.0
57.001,12.19,345.0
57.101,11.74,344.9
57.200,13.74,345.0
57.301,9.69,345.0
57.400,9.81,345.0
57.501,11.75,345.0
57.601,12.70,345.3
57.700,12.71,346.0
57.800,9.78,345.0
57.900,9.75,345.0
58.001,13.26,344.9
58.100,12.06,345.5
58.200,13.69,345.0
58.301,9.71,344.9
58.400,12.89,345.0
58.500,12.56,344.9
58.601,11.66,346.0
58.701,13.53,344.9
58.800,11.95,345.0
58.901,11.65,344.9
59.001,13.68,345.0
59.100,11.79,344.9
59.200,13.61,345.7
59.300,9.56,344.9
59.400,11.99,345.0
59.500,13.68,344.9
59.601,9.72,344.9
59.700,11.24,345.9
59.801,12.07,345.0
59.901,11.84,345.0
60.001,13.47,345.0
60.100,12.00,344.9
60.201,11.61,345.0
60.301,9.81,344.9
60.400,11.78,344.9
60.500,13.70,345.0
60.600,11.71,345.0
60.701,13.53,345.0
60.800,11.84,344.9
60.900,11.69,345.8
61.001,13.64,345.0
61.101,11.76,344.9
61.201,11.70,345.0
61.301,11.60,344.9
61.400,13.57,345.4
61.501,9.85,344.9
61.601,11.81,345.0
61.701,13.62,345.0
61.801,11.78,345.0
61.901,11.70,346.0
62.000,13.40,345.0
62.100,12.01,345.0
62.201,13.60,345.4
62.301,11.72,345.2
62.400,11.78,345.0
62.501,13.62,344.9
62.601,11.39,344.9
62.701,13.86,345.4
62.800,11.94,345.5
62.901,11.65,346.0
63.000,13.75,345.0
63.100,11.71,344.9
63.200,13.69,344.9
63.300,11.70,345.9
63.400,11.74,345.0
63.501,13.57,345.3
63.601,11.75,345.0
63.701,13.61,345.0
63.800,11.82,345.0
63.900,11.70,346.0
64.000,13.68,346.0
64.100,11.71,344.9
64.201,13.66,345.0
64.301,11.74,345.0
64.401,11.70,345.7
64.501,13.65,344.9
64.601,11.74,345.0
64.701,13.66,345.2
64.800,11.79,346.0
64.901,11.65,345.2
65.000,13.72,344.9
65.100,11.75,345.2
65.200,13.51,345.0
65.300,11.89,344.9
65.401,11.59,345.8
65.501,13.72,344.9
65.601,11.74,344.9
65.700,13.75,344.9
65.801,11.68,344.9
65.901,11.70,344.9
66.001,13.46,345.0
66.100,11.96,345.9
66.200,13.57,345.0
66.300,11.80,344.9
66.400,11.75,344.9
66.501,13.60,345.0
66.601,7.80,344.9
66.701,11.57,346.0
66.801,9.88,345.0
66.901,11.74,346.0
