time_s,cpu_percent,rss_mb
42.001,11.71,339.9
42.101,3.79,340.9
42.200,11.81,339.8
42.301,13.46,339.8
42.401,11.85,339.8
42.501,13.88,339.9
42.601,12.15,339.9
42.701,11.72,339.9
42.801,13.45,339.9
42.901,11.91,339.8
43.000,11.75,339.9
43.100,13.61,339.9
43.200,11.80,339.8
43.301,13.60,339.8
43.401,11.70,340.5
43.501,11.69,341.0
43.601,13.69,339.8
43.701,11.74,340.8
43.801,13.68,339.8
43.901,11.72,339.8
44.001,11.70,341.0
44.101,13.71,339.8
44.200,9.78,341.0
44.301,13.61,339.8
44.401,11.72,339.8
44.500,11.74,339.8
44.601,13.65,339.8
44.701,11.54,339.9
44.801,13.89,340.8
44.901,11.70,340.8
45.001,11.74,339.9
45.101,13.70,339.9
45.201,11.71,339.8
45.300,13.71,339.9
45.400,11.74,339.9
45.500,11.70,340.3
45.600,13.70,340.5
45.700,11.71,339.9
45.800,13.68,339.8
45.901,11.64,339.8
46.001,11.71,339.8
46.101,13.66,339.9
46.201,11.71,341.0
46.301,13.71,339.8
46.400,11.80,339.8
46.500,11.70,341.0
46.600,13.66,339.8
46.701,11.68,339.8
46.800,13.69,339.8
46.900,11.71,340.2
47.001,11.65,340.1
47.101,13.66,341.0
47.201,11.74,341.0
47.300,13.76,339.8
47.401,11.65,340.4
47.500,11.79,339.8
47.600,13.68,339.8
47.700,11.75,339.9
47.801,13.59,339.9
47.901,11.74,339.8
48.001,11.68,340.9
48.101,13.70,340.3
48.200,9.80,339.9
48.300,13.64,339.8
48.400,11.72,339.8
48.500,11.74,339.9
48.600,13.65,339.9
48.701,11.69,339.8
48.801,13.68,339.9
48.901,11.75,339.8
49.001,11.70,339.8
49.101,13.68,339.9
49.201,11.72,339.9
49.301,11.71,340.2
49.401,11.74,339.8
49.501,11.75,339.8
49.601,13.66,339.8
49.700,11.71,340.1
49.801,13.61,340.3
49.901,11.72,339.8
50.001,11.78,341.0
50.100,13.74,339.8
50.200,11.70,341.0
50.300,13.69,339.8
50.400,11.71,339.8
50.501,11.64,339.9
50.601,13.71,339.8
50.701,11.69,339.9
50.801,13.70,340.0
50.901,11.71,339.9
51.001,9.75,339.8
51.101,13.69,340.1
51.200,11.80,339.8
51.300,13.65,339.9
51.400,11.74,339.9
51.501,11.64,339.9
51.600,13.74,339.8
51.700,11.71,340.0
51.801,13.60,339.8
51.901,11.69,339.8
52.001,11.71,339.9
52.101,13.69,339.9
52.201,11.75,339.8
52.301,13.66,339.9
52.401,11.72,339.9
52.501,11.72,339.9
52.600,13.75,340.6
52.700,11.74,339.8
52.801,13.60,339.8
52.901,11.65,340.0
53.000,11.80,340.5
53.101,13.65,340.6
53.200,11.79,341.0
53.301,13.59,340.1
53.401,11.70,339.9
53.501,11.71,339.9
53.601,13.64,341.0
53.700,11.84,339.8
53.800,13.69,339.8
53.901,11.65,339.9
54.001,11.70,339.8
54.100,11.76,339.9
54.201,11.66,340.5
54.301,13.68,340.0
54.400,11.82,339.8
54.501,11.64,340.1
54.600,13.78,339.8
54.701,11.60,339.9
54.801,13.68,339.8
54.900,11.72,340.4
55.000,11.75,339.8
55.100,13.64,340.5
55.201,11.68,339.9
55.301,13.70,340.4
55.401,11.78,339.8
55.501,11.68,339.9
55.601,13.69,339.8
55.700,11.78,339.9
55.800,13.68,340.0
55.900,9.76,339.9
56.000,9.75,340.9
56.100,13.69,339.9
56.200,11.72,339.9
56.300,13.68,339.9
56.400,11.71,340.2
56.500,11.70,339.9
56.601,11.71,339.9
56.700,9.46,340.1
56.801,11.57,340.4
56.901,3.99,341.0
57.000,9.94,340.4
57.100,7.79,339.9
57.200,9.76,339.8
57.300,13.54,339.8
57.401,3.95,340.0
57.501,9.62,339.8
57.601,11.69,339.8
57.701,11.78,339.9
57.801,13.57,340.0
57.900,12.05,340.1
58.001,11.60,340.6
58.100,11.82,340.9
58.201,11.70,340.9
58.300,13.75,341.0
58.400,11.74,339.9
58.500,11.69,339.9
58.601,13.68,339.9
58.700,11.71,340.0
58.801,13.65,339.9
58.901,11.72,339.9
59.001,11.70,339.9
59.101,13.68,339.9
59.200,9.79,339.9
59.300,13.65,340.0
59.400,11.72,340.7
59.501,11.66,339.9
59.600,13.74,340.0
59.700,11.72,340.0
59.801,13.57,340.0
59.900,11.81,339.9
60.001,11.65,339.9
60.101,13.65,340.0
60.201,11.76,339.9
60.300,13.70,339.9
60.400,11.69,340.2
60.501,11.70,340.6
60.601,11.68,340.0
60.701,11.74,339.9
60.801,13.65,340.1
60.901,11.71,340.0
61.001,11.75,339.9
61.101,13.66,340.6
61.201,11.74,339.9
61.301,13.68,339.9
61.401,11.69,340.0
61.501,11.70,340.0
61.601,13.70,339.9
61.701,11.76,339.9
61.801,13.61,340.6
61.901,11.74,341.0
62.001,13.12,339.9
62.101,11.19,339.9
62.201,12.43,339.9
62.300,13.74,339.9
62.400,5.79,339.9
62.501,10.28,340.7
62.600,9.20,340.0
62.701,9.62,334.5
62.801,11.28,334.4
62.900,12.53,334.5
63.001,11.81,334.9
63.100,10.36,334.5
63.201,11.24,334.4
63.300,11.16,334.8
63.401,6.06,335.6
63.501,14.60,334.5
63.601,10.70,334.5
63.701,7.90,334.5
63.801,13.46,334.4
63.901,7.83,334.4
64.000,7.92,334.5
64.100,9.38,334.4
64.200,10.16,334.4
64.301,13.56,335.6
64.401,9.85,334.5
64.501,13.39,335.2
