time_s,cpu_percent,rss_mb
5.000,13.69,339.6
5.100,11.59,339.5
5.200,11.82,339.6
5.300,13.71,339.6
5.400,11.70,340.6
5.500,13.64,339.6
5.600,11.72,339.6
5.701,11.66,339.6
5.801,13.65,340.2
5.900,11.80,340.7
6.001,13.62,339.7
6.101,11.57,340.6
6.201,11.88,339.8
6.301,13.65,339.6
6.400,11.76,339.9
6.500,13.72,340.7
6.600,11.69,339.7
6.701,11.68,339.6
6.801,13.66,339.6
6.900,11.74,340.6
7.001,13.69,339.6
7.100,11.62,339.7
7.200,11.88,339.7
7.301,13.61,339.6
7.401,11.70,339.7
7.501,13.68,339.6
7.601,11.70,339.7
7.701,11.74,339.7
7.801,13.70,339.6
7.901,11.70,339.7
8.001,13.65,339.8
8.101,11.51,339.6
8.201,11.91,339.6
8.301,13.69,339.6
8.400,11.78,340.7
8.500,11.79,339.7
8.600,13.60,339.6
8.701,11.62,339.9
8.800,13.75,339.7
8.900,11.72,339.6
9.000,13.64,340.7
9.101,11.55,339.6
9.201,11.88,340.1
9.301,13.65,340.2
9.401,11.70,339.6
9.500,11.79,340.6
9.600,11.75,339.6
9.700,11.70,339.7
9.801,13.59,339.7
9.901,11.69,339.7
10.001,13.71,340.2
10.100,11.64,339.9
10.200,11.94,339.6
10.300,13.65,340.3
10.400,11.68,340.4
10.500,11.76,339.6
10.600,13.60,340.7
10.700,11.72,339.7
10.801,13.64,339.6
10.901,11.70,339.7
11.000,13.75,339.6
11.100,11.53,339.7
11.200,11.94,339.6
11.300,13.66,339.6
11.400,11.66,339.6
11.501,13.65,339.7
11.600,11.76,339.6
11.700,11.72,339.6
11.800,13.68,339.6
11.901,11.62,339.6
12.001,13.68,339.6
12.100,11.59,339.9
12.200,11.93,339.6
12.300,13.69,339.6
12.400,11.72,339.7
12.500,13.66,339.6
12.600,11.71,339.6
12.700,11.72,339.6
12.800,13.70,339.6
12.901,11.64,340.7
13.001,13.69,339.7
13.100,11.62,340.7
13.200,11.86,340.7
13.301,13.62,339.7
13.401,11.71,339.6
13.501,13.71,340.4
13.601,11.68,340.0
13.701,11.72,340.7
13.801,13.69,339.6
13.900,11.78,339.6
14.000,13.65,339.7
14.101,11.35,339.6
14.201,12.07,339.6
14.300,13.75,339.8
14.400,11.72,339.7
14.501,13.61,339.6
14.601,11.70,340.7
14.701,11.74,339.6
14.801,13.68,339.7
14.900,11.75,340.7
15.000,13.68,340.4
15.100,9.66,339.8
15.200,11.85,340.6
15.300,13.69,340.0
15.400,9.75,339.7
15.500,13.65,340.5
15.601,11.68,340.4
15.700,11.80,339.6
15.800,13.69,339.7
15.900,11.71,339.7
16.000,13.66,339.7
16.100,11.59,339.6
16.200,11.85,339.6
16.300,13.68,339.7
16.400,11.72,339.6
16.500,13.66,339.7
16.601,11.70,339.6
16.701,11.72,339.7
16.800,13.68,340.7
16.900,11.71,339.9
17.000,13.70,339.6
17.100,11.57,339.7
17.200,9.69,339.9
17.300,13.96,339.7
17.400,11.72,339.6
17.500,13.64,340.0
17.600,11.74,339.6
17.700,9.56,339.7
17.800,13.97,339.7
17.900,11.71,339.6
18.001,13.64,340.1
18.101,11.60,339.9
18.200,11.65,340.2
18.300,11.09,340.4
18.401,10.40,340.7
18.501,11.66,339.6
18.601,7.71,339.6
18.701,11.96,339.6
18.800,13.59,339.6
18.901,7.58,339.6
19.001,10.06,340.5
19.101,9.56,339.6
19.201,13.62,339.6
19.301,10.07,339.7
19.401,11.84,339.6
19.501,13.69,339.6
19.601,11.76,339.6
19.701,11.71,339.6
19.801,13.62,339.6
19.901,11.71,340.6
20.000,13.74,340.2
20.100,11.44,339.6
20.201,11.97,339.6
20.301,13.65,340.7
20.400,9.82,339.7
20.500,13.66,339.7
20.601,11.66,339.7
20.701,11.71,339.6
20.800,13.76,339.6
20.901,11.69,339.7
21.001,11.71,340.7
21.101,11.61,339.7
21.201,11.86,339.6
21.300,13.70,339.7
21.400,11.72,340.1
21.500,13.69,339.6
21.600,11.71,339.7
21.701,11.64,340.7
21.800,13.71,339.7
21.901,11.71,339.7
22.001,13.62,339.7
22.101,11.66,339.6
22.201,11.82,339.6
22.301,13.68,339.7
22.401,11.72,339.6
22.501,13.66,339.6
22.600,11.78,339.7
22.700,11.71,339.6
22.800,13.65,339.7
22.900,11.71,339.7
23.001,11.68,339.6
23.101,13.53,339.7
23.201,11.85,339.7
23.300,13.69,340.2
23.401,11.65,339.7
23.501,13.66,340.2
23.601,11.78,339.7
23.700,11.78,339.6
23.800,13.68,339.6
23.900,11.69,340.3
24.001,13.60,340.5
24.101,11.61,339.9
24.200,11.89,339.6
24.300,13.68,340.6
24.401,11.64,340.5
24.501,13.75,339.6
24.600,11.76,340.7
24.700,11.74,339.7
24.801,13.60,340.1
24.901,11.70,339.7
25.001,13.66,339.6
25.100,11.65,340.4
25.200,11.86,339.7
25.300,13.66,339.6
25.400,11.71,339.6
25.501,13.56,340.7
25.601,11.75,339.6
25.701,11.72,339.7
25.800,13.75,339.6
25.901,11.62,339.6
26.001,11.76,339.7
26.100,13.59,339.7
