time_s,cpu_percent,rss_mb
5.001,13.66,334.8
5.101,11.72,334.6
5.200,11.79,334.5
5.300,11.71,335.6
5.401,11.66,334.6
5.501,13.68,334.6
5.600,11.78,334.5
5.701,11.72,334.6
5.801,11.70,334.6
5.901,13.62,335.6
6.000,11.80,334.6
6.101,11.66,334.5
6.200,13.44,335.4
6.300,11.97,335.0
6.401,13.61,334.5
6.501,11.74,334.5
6.601,11.69,335.6
6.701,13.71,334.6
6.801,11.74,334.5
6.900,11.74,334.6
7.001,13.64,334.5
7.101,11.71,335.6
7.200,13.68,334.5
7.301,11.72,334.5
7.401,11.72,334.5
7.500,13.68,335.4
7.600,11.74,334.6
7.701,13.56,335.6
7.801,11.75,334.6
7.900,11.75,334.6
8.001,13.61,334.6
8.100,11.79,334.5
8.200,13.66,334.5
8.300,11.70,334.6
8.401,11.72,334.5
8.500,13.75,334.6
8.600,11.70,335.4
8.701,13.62,334.6
8.801,11.70,334.6
8.900,11.80,334.5
9.000,13.59,335.4
9.101,11.70,334.6
9.201,13.68,334.6
9.300,11.80,334.5
9.400,11.72,334.5
9.501,13.60,334.6
9.600,11.74,334.5
9.700,13.70,334.6
9.801,11.65,334.7
9.901,11.74,334.5
10.001,13.62,335.3
10.100,11.79,334.6
10.201,13.57,334.5
10.301,9.79,334.5
10.401,11.72,334.5
10.500,13.74,334.6
10.601,11.65,334.5
10.701,13.70,334.6
10.801,11.70,334.5
10.901,13.65,335.2
11.000,11.78,335.1
11.100,11.75,334.5
11.201,13.64,335.0
11.301,11.71,334.6
11.401,11.78,334.6
11.500,13.61,334.7
11.600,11.76,335.0
11.701,13.62,334.6
11.801,11.66,334.6
11.900,11.78,334.5
12.000,13.70,334.5
12.100,11.72,334.5
12.201,13.66,334.5
12.301,11.72,334.5
12.400,11.76,334.7
12.501,13.61,334.6
12.600,11.75,334.6
12.701,13.62,335.7
12.801,11.72,334.7
12.901,11.72,334.7
13.001,13.65,334.7
13.100,11.76,335.7
13.200,13.68,334.6
13.301,11.65,334.7
13.401,13.68,335.3
13.501,11.74,334.7
13.600,11.79,334.7
13.701,13.59,334.7
13.801,11.69,335.6
13.901,13.66,335.3
14.000,11.78,335.7
14.101,11.66,335.4
14.201,13.69,334.6
14.301,11.71,334.6
14.400,11.75,334.7
14.501,13.62,335.3
14.601,11.71,334.6
14.701,13.66,335.5
14.800,11.78,334.7
14.901,11.66,334.6
15.000,13.74,334.6
15.100,11.72,334.6
15.201,13.60,334.6
15.301,11.72,334.6
15.401,11.72,334.6
15.501,13.71,335.7
15.601,11.66,334.6
15.701,13.75,334.6
15.801,11.71,334.6
15.901,11.70,334.7
16.001,13.70,334.6
16.100,11.75,334.9
16.200,13.68,334.7
16.301,11.66,334.6
16.401,11.70,335.4
16.500,11.80,334.9
16.600,11.74,334.7
16.701,13.56,335.6
16.801,11.74,334.6
16.901,13.66,334.7
17.000,11.78,334.9
17.101,11.65,334.7
17.201,13.70,334.6
17.301,11.72,334.6
17.400,11.75,334.6
17.501,13.64,334.6
17.601,11.71,334.7
17.700,13.75,334.7
17.800,11.72,334.6
17.901,11.66,334.6
18.001,13.62,335.7
18.100,9.81,334.7
18.200,13.71,334.7
18.300,11.72,334.6
18.400,11.70,334.7
18.500,13.70,334.7
18.601,11.65,335.3
18.701,13.68,334.6
18.800,11.80,334.6
18.900,11.71,334.7
19.001,13.60,334.7
19.101,11.70,334.6
19.201,13.68,334.6
19.300,11.75,335.7
19.401,11.66,334.6
19.501,13.69,334.6
19.601,11.71,334.6
19.700,13.78,334.7
19.801,11.62,335.5
19.901,13.68,334.6
20.001,11.74,334.7
20.100,11.76,334.6
20.201,13.59,334.6
20.301,11.71,334.6
20.401,11.75,334.6
20.500,13.75,334.6
20.601,11.64,334.6
20.701,13.68,335.2
20.801,11.71,334.6
20.901,11.71,334.7
21.001,13.65,334.7
21.101,11.76,335.7
21.201,13.69,334.9
21.301,11.71,335.7
21.400,11.78,334.8
21.501,13.62,334.7
21.601,11.69,334.6
21.701,13.68,334.6
21.801,11.70,334.6
21.901,13.71,335.0
22.001,11.72,334.6
22.100,11.79,334.6
22.200,13.68,334.6
22.300,11.68,334.6
22.401,11.69,334.7
22.501,13.66,334.6
22.600,11.76,334.7
22.702,10.78,334.6
22.801,12.47,334.6
22.900,9.82,335.6
23.000,5.92,335.4
23.101,11.68,334.6
23.201,13.64,335.6
23.301,9.78,334.6
23.400,13.36,334.6
23.501,3.92,335.3
23.601,10.00,334.7
23.701,13.66,334.7
23.800,7.88,334.6
23.900,11.70,334.6
24.001,9.69,334.6
24.101,11.70,335.4
24.201,13.69,334.6
24.300,5.74,334.7
24.401,7.75,334.7
24.500,7.59,334.6
24.601,10.32,334.7
24.700,13.82,334.6
24.801,5.84,334.7
24.900,11.81,334.7
25.000,13.65,334.6
25.101,10.86,334.7
25.200,14.84,334.7
25.301,3.86,334.6
25.400,9.89,334.7
25.500,11.71,334.6
25.600,9.74,334.7
25.700,13.70,334.7
25.800,7.74,334.6
25.901,13.74,335.3
26.001,9.80,334.9
26.100,7.84,334.7
26.200,13.64,334.7
26.301,3.89,334.7
26.401,12.41,334.6
26.500,10.89,335.7
26.600,7.84,334.7
26.700,13.65,334.7
26.801,7.79,334.6
26.901,10.89,334.7
27.000,9.79,334.7
27.101,10.55,334.6
27.201,13.64,334.6
27.301,5.86,334.7
27.401,12.54,334.6
27.501,9.94,334.6
27.600,10.46,334.6
27.700,13.69,334.6
27.801,5.91,334.7
27.901,13.62,335.0
28.001,11.72,334.7
28.100,7.88,335.1
28.201,13.62,334.6
28.300,5.89,335.2
28.400,11.71,335.4
28.501,11.64,334.7
28.601,5.76,334.6
28.700,13.97,334.7
28.800,7.76,334.6
28.901,13.70,334.7
29.001,11.71,335.3
29.101,5.80,335.3
29.200,13.94,334.6
29.300,7.83,334.6
29.401,11.39,334.7
29.500,12.03,334.7
29.601,5.85,334.7
29.700,13.79,334.6
29.800,5.85,334.6
29.900,9.75,334.6
30.000,12.91,335.7
30.100,10.35,335.6
30.201,13.61,334.7
30.300,5.83,334.7
30.400,11.88,334.7
30.501,13.56,334.6
30.601,9.76,334.7
30.701,12.68,334.7
30.801,12.57,334.7
30.900,11.89,334.6
31.000,13.71,334.7
31.100,11.70,334.8
31.200,13.66,335.0
31.300,11.75,334.6
31.400,11.71,334.7
31.500,13.59,334.6
31.600,11.79,334.6
31.701,13.57,334.7
31.801,11.60,335.7
31.901,13.28,334.6
32.001,11.93,334.6
32.101,11.95,334.7
32.201,13.53,334.6
32.300,11.91,334.6
32.401,11.68,334.6
32.501,11.61,335.5
32.600,11.89,335.6
32.700,13.72,334.7
32.801,11.65,334.6
32.901,13.68,334.6
33.001,11.68,334.8
33.100,11.79,334.7
33.200,13.64,335.7
33.301,11.69,334.6
33.401,13.68,334.7
33.500,11.78,334.7
33.601,9.51,334.6
33.701,12.01,335.4
33.801,11.71,335.7
33.901,13.60,335.6
34.002,9.97,335.2
34.101,11.79,334.6
34.200,13.64,334.6
34.301,9.82,335.7
34.401,13.66,334.7
34.500,11.55,334.6
34.600,11.95,334.6
34.701,11.53,334.6
34.801,11.44,334.7
34.900,12.29,334.6
35.000,13.68,335.2
35.101,7.76,334.6
35.201,11.68,335.2
35.300,11.81,334.6
35.401,13.57,335.5
35.500,11.78,334.6
35.601,9.60,334.6
35.701,13.93,334.7
35.800,11.76,334.6
35.901,13.57,334.8
36.001,11.78,334.6
36.100,11.75,334.6
36.201,13.59,334.7
36.301,11.65,334.7
36.401,11.84,335.5
36.501,11.59,335.7
36.600,11.85,334.7
36.700,13.24,334.6
36.800,12.11,334.7
36.901,13.54,334.6
37.000,11.76,334.7
37.101,9.65,335.0
37.201,11.76,335.7
37.300,11.88,334.7
37.401,9.75,334.6
37.501,13.66,334.9
37.600,11.81,334.6
37.700,13.68,334.6
37.800,11.71,334.7
37.901,13.56,334.7
38.000,11.76,334.6
38.100,11.72,334.7
38.201,13.54,335.7
38.301,11.79,334.6
38.401,11.72,334.6
38.500,13.76,334.7
38.601,11.65,334.9
38.700,13.75,334.6
38.801,11.65,334.7
38.901,13.56,334.7
39.001,11.76,334.7
39.100,11.84,334.8
39.201,13.62,334.6
39.301,11.70,334.7
39.400,11.78,334.6
39.500,13.68,334.6
39.601,11.66,334.7
39.701,13.65,335.4
39.801,11.64,334.6
39.900,11.88,334.7
40.001,11.65,334.7
40.101,11.70,335.1
40.201,13.49,334.7
40.300,12.01,335.4
40.400,11.69,334.7
40.501,11.53,334.6
40.600,11.88,335.7
40.700,13.59,334.6
40.800,11.81,334.7
40.901,13.62,334.7
41.000,11.76,334.7
41.100,9.78,334.7
41.201,13.55,334.9
41.301,11.75,335.3
41.401,11.82,334.6
41.500,13.43,334.7
41.601,11.71,334.6
41.701,11.68,334.6
41.800,11.85,334.7
41.901,11.61,335.6
42.001,11.80,334.8
42.101,11.68,334.6
42.201,13.65,335.3
42.301,9.78,335.6
42.401,13.61,334.8
42.500,9.79,335.4
42.601,11.78,335.6
42.700,11.88,334.8
42.800,11.64,334.7
42.900,13.40,334.7
43.001,11.76,335.7
43.101,11.81,334.7
43.200,13.74,334.6
43.301,11.74,334.7
43.400,9.84,334.7
43.500,13.69,334.6
43.601,11.66,334.6
43.701,13.66,334.7
43.801,9.80,334.7
43.900,9.82,334.6
44.000,13.69,334.6
44.101,11.62,334.6
44.201,11.53,334.6
44.300,11.68,334.6
44.400,11.70,335.8
44.501,11.57,334.6
44.601,11.81,334.7
44.701,11.26,334.7
44.800,12.49,334.6
44.901,13.47,334.7
45.001,11.70,334.7
45.100,11.88,334.6
45.201,13.81,334.6
45.301,11.44,334.6
45.400,13.86,335.8
45.500,11.76,334.6
45.601,11.59,334.7
45.701,13.70,334.7
45.801,11.68,334.7
45.901,11.93,335.0
46.001,11.72,334.7
46.101,11.43,334.6
46.201,13.85,334.7
46.301,11.64,334.6
46.400,13.88,334.7
46.501,11.69,335.7
46.601,11.76,334.7
46.701,13.46,334.6
46.801,9.81,335.8
46.901,13.69,334.7
47.000,11.72,334.6
47.101,11.57,334.7
