time_s,cpu_percent,rss_mb
5.000,11.72,344.9
5.100,13.68,344.9
5.200,11.68,345.0
5.300,11.79,344.9
5.400,13.66,345.0
5.500,11.78,345.3
5.601,13.57,344.9
5.700,9.79,345.0
5.800,11.60,344.9
5.901,9.75,344.9
6.001,11.47,345.2
6.100,13.57,345.0
6.200,11.41,345.0
6.301,12.53,345.0
6.401,13.66,345.1
6.500,11.82,345.2
6.600,11.69,344.9
6.700,13.65,344.9
6.801,11.66,345.0
6.901,13.64,345.7
7.001,11.74,344.9
7.101,13.66,344.9
7.201,11.72,345.0
7.301,11.72,345.0
7.401,13.65,344.9
7.501,11.78,344.9
7.601,11.69,344.9
7.701,11.65,346.0
7.801,11.75,346.0
7.901,13.69,344.9
8.001,11.72,345.0
8.101,13.62,345.5
8.201,11.74,344.9
8.301,11.74,345.0
8.401,13.68,344.9
8.500,11.80,345.6
8.600,13.65,345.9
8.700,11.70,344.9
8.800,11.74,344.9
8.900,13.66,346.0
9.000,11.75,344.9
9.101,13.59,345.0
9.201,11.71,344.9
9.301,11.70,344.9
9.401,13.66,345.9
9.501,11.76,344.9
9.601,13.61,345.1
9.701,11.69,344.9
9.800,11.84,345.0
9.901,13.51,346.0
10.001,11.79,345.0
10.101,13.26,345.0
10.201,12.04,345.0
10.300,11.79,345.0
10.401,11.38,344.9
10.500,12.10,344.9
10.601,11.71,344.9
10.701,11.21,344.9
10.801,13.11,345.0
10.901,12.81,345.0
11.001,9.54,345.8
11.101,12.07,345.0
11.200,11.72,344.9
11.301,11.70,344.9
11.400,13.70,344.9
11.501,11.62,344.9
11.601,13.71,344.9
11.701,11.70,344.9
11.800,11.80,346.0
11.900,13.68,345.0
12.000,11.66,344.9
12.100,11.76,345.2
12.201,9.21,344.9
12.301,12.36,345.0
12.400,13.82,344.9
12.500,9.72,345.6
12.601,7.72,345.0
12.700,11.88,344.9
12.800,9.45,345.0
12.901,12.07,344.9
13.000,11.81,344.9
13.100,11.53,344.9
13.200,11.91,345.6
13.300,11.72,344.9
13.401,13.57,345.0
13.500,11.85,345.0
13.601,13.51,346.0
13.701,11.70,345.0
13.800,11.79,345.0
13.900,13.70,344.9
14.000,11.70,345.1
14.101,13.59,344.9
14.201,11.75,345.0
14.301,11.71,345.0
14.401,13.65,345.0
14.500,11.82,345.2
14.600,13.60,346.0
14.700,11.72,345.0
14.801,11.66,346.0
14.901,13.68,345.8
15.001,11.75,344.9
15.100,13.69,345.1
15.201,11.64,344.9
15.301,11.71,344.9
15.400,13.81,345.0
15.501,11.69,344.9
15.601,13.62,345.0
15.700,11.75,344.9
15.800,11.69,345.9
15.900,13.64,345.0
16.000,11.84,345.0
16.100,13.66,345.0
16.200,11.71,345.0
16.301,11.64,344.9
16.401,13.65,345.9
16.501,11.75,344.9
16.601,13.60,345.4
16.701,11.78,345.6
16.801,11.74,345.0
16.900,13.30,345.0
17.000,12.05,345.5
17.100,13.68,345.6
17.201,11.61,345.0
17.301,9.79,344.9
17.401,13.75,345.0
17.501,11.78,345.9
17.601,13.56,344.9
17.701,11.41,345.7
17.801,12.07,344.9
17.901,13.62,345.2
18.001,11.69,345.2
18.101,13.74,344.9
18.201,11.69,346.0
18.301,11.72,346.0
18.401,13.68,345.2
18.501,11.81,346.0
18.601,13.59,345.6
18.701,11.64,344.9
18.801,11.80,346.0
18.900,13.72,345.4
19.000,11.69,344.9
19.101,13.65,344.9
19.201,11.74,344.9
19.301,11.74,344.9
19.401,13.64,344.9
19.501,11.75,344.9
19.601,13.61,345.0
19.701,11.74,344.9
19.801,11.71,344.9
19.901,13.64,344.9
20.000,11.80,345.9
20.101,13.62,344.9
20.201,11.69,345.0
20.300,11.84,345.0
20.401,13.59,344.9
20.500,11.81,345.0
20.600,13.60,344.9
20.700,11.72,345.0
20.801,11.68,344.9
20.900,13.72,344.9
21.001,11.68,344.9
21.101,13.59,345.0
21.201,11.81,345.0
21.301,11.70,344.9
