time_s,cpu_percent,rss_mb
5.001,11.64,345.8
5.100,13.46,344.6
5.201,9.85,344.8
5.301,11.72,344.8
5.401,13.76,344.8
5.501,11.70,345.6
5.601,11.75,344.9
5.701,11.62,344.6
5.801,11.76,344.8
5.900,13.76,344.7
6.000,11.74,344.9
6.100,11.71,345.5
6.200,13.68,344.8
6.300,11.71,345.0
6.400,13.64,344.8
6.500,11.75,345.3
6.600,11.71,344.8
6.701,13.59,344.8
6.801,11.72,345.3
6.901,13.70,344.6
7.001,11.66,344.8
7.100,11.85,344.7
7.200,13.66,344.6
7.301,11.61,345.3
7.401,13.69,344.8
7.501,11.71,344.9
7.600,11.79,344.8
7.700,13.68,344.8
7.800,11.68,345.2
7.900,13.74,344.6
8.000,11.72,345.0
8.101,13.54,345.7
8.201,11.66,344.6
8.301,11.82,344.8
8.400,13.76,344.6
8.501,11.68,344.7
8.601,11.69,344.7
8.701,13.70,344.6
8.801,11.51,344.6
8.900,13.95,344.6
9.000,11.72,345.6
9.100,11.74,344.6
9.200,13.06,344.8
9.300,12.29,344.6
9.400,13.66,344.8
9.501,11.68,344.8
9.601,13.64,344.6
9.700,11.79,345.8
9.800,11.71,344.8
9.900,13.66,345.0
10.000,11.74,345.0
10.100,11.71,345.4
10.200,13.66,345.4
10.301,11.66,345.1
10.401,13.68,345.8
10.501,9.79,344.8
10.601,11.70,344.8
10.700,13.74,345.8
10.800,11.74,344.7
10.900,13.66,344.6
11.001,11.62,345.1
11.101,13.69,344.8
11.200,11.79,344.8
11.300,11.70,345.8
11.400,11.74,344.8
11.500,11.71,344.6
11.600,13.66,344.8
11.701,11.66,344.8
11.801,11.75,344.6
11.901,13.66,344.8
12.001,11.72,344.6
12.101,13.66,344.8
12.200,11.79,344.7
12.300,11.71,344.6
12.401,13.59,344.8
12.501,11.71,345.7
12.600,11.76,345.7
12.700,11.75,344.8
12.801,11.70,344.7
12.900,11.75,344.6
13.000,11.72,344.6
13.100,11.68,344.6
13.200,13.64,344.7
13.300,11.70,344.9
13.400,13.78,344.6
13.500,11.64,345.0
13.600,11.79,344.8
13.701,13.68,344.6
13.801,11.74,344.7
13.901,13.65,344.6
14.000,11.47,345.8
14.101,13.70,344.6
14.201,11.94,345.2
14.301,11.72,345.1
14.400,13.69,344.6
14.501,11.72,344.6
14.601,11.70,345.0
14.700,13.69,344.8
14.801,11.70,344.6
14.901,13.68,345.5
15.001,11.74,344.8
15.101,11.72,344.7
15.201,13.64,345.8
15.301,11.79,344.8
15.401,13.61,344.8
15.500,11.75,344.6
15.601,13.34,344.6
15.701,11.86,344.6
15.801,11.81,344.8
15.901,13.69,344.6
16.000,11.65,344.6
16.101,11.85,344.8
16.200,13.65,344.8
16.301,11.68,344.6
16.401,11.57,344.8
16.501,11.84,344.8
16.600,11.79,344.6
16.700,13.70,344.8
16.801,9.46,345.7
16.901,13.89,344.9
17.000,11.86,345.7
17.101,11.71,344.6
17.200,13.54,344.8
17.301,11.82,344.8
17.401,11.70,344.8
17.500,11.75,345.5
17.600,11.74,344.8
17.700,13.68,344.8
17.801,11.68,344.8
17.901,13.66,344.6
18.001,11.72,344.7
18.101,13.56,345.8
18.201,11.78,345.8
18.301,11.68,345.5
18.400,13.81,344.8
18.500,11.54,344.6
18.600,11.91,344.6
18.700,13.71,344.8
18.800,11.70,344.6
18.900,11.72,344.6
19.000,11.70,344.8
19.100,11.71,345.1
19.200,13.69,344.8
19.301,9.74,345.8
19.401,13.68,345.5
19.500,11.79,344.8
19.600,11.72,344.8
19.700,13.66,344.6
19.800,9.75,344.9
19.900,13.65,345.8
20.000,9.76,345.8
20.101,13.62,344.6
20.201,11.66,344.9
20.300,11.82,345.8
20.401,13.65,344.8
20.500,11.75,344.6
20.600,11.71,344.8
20.701,13.64,344.6
20.801,11.69,344.6
20.901,13.71,344.7
21.001,11.69,345.7
21.101,13.69,344.8
21.200,11.79,344.6
21.300,11.74,344.7
21.400,13.68,344.6
21.500,11.69,345.5
21.600,11.75,344.6
21.701,13.59,345.8
21.801,11.71,345.5
21.901,13.68,345.8
22.001,11.70,345.6
22.101,13.71,344.6
22.201,11.70,344.8
22.301,11.78,344.8
22.401,13.69,344.6
22.500,11.75,344.7
22.600,11.71,344.7
22.700,13.66,344.9
22.800,11.70,345.8
22.900,13.68,344.8
23.000,11.72,344.6
23.100,11.74,344.8
23.200,13.65,345.0
23.301,11.70,344.6
23.400,11.75,344.7
23.500,11.69,345.3
23.600,11.75,344.6
23.700,13.66,344.6
23.800,11.74,344.6
23.901,13.59,344.8
24.001,11.72,344.6
24.100,11.79,344.6
24.200,13.50,344.8
24.301,11.76,345.1
24.401,13.72,344.8
24.501,11.70,344.6
24.601,11.72,345.8
24.700,13.68,344.6
24.801,11.72,345.8
24.901,13.70,344.6
25.001,11.49,345.8
25.100,11.96,344.6
25.200,13.66,344.8
25.300,11.74,344.6
25.400,13.65,344.6
25.500,11.71,345.1
25.600,13.43,344.9
25.700,11.95,344.8
25.800,11.70,345.8
25.900,13.74,345.6
26.000,11.69,344.8
26.100,11.72,344.8
26.200,13.59,344.6
26.300,11.79,344.8
26.400,13.69,344.8
26.500,11.72,344.7
26.600,11.71,344.7
26.700,13.66,344.7
26.800,11.71,344.8
26.901,13.57,345.8
27.001,11.75,344.8
27.101,11.70,345.2
27.201,13.65,344.7
27.301,11.72,345.3
27.400,13.80,345.0
27.500,11.66,344.8
27.601,13.61,344.7
27.701,11.71,344.7
27.801,11.74,344.8
27.901,13.66,344.7
28.001,11.47,344.8
28.101,11.97,344.7
28.201,13.62,345.8
28.300,11.80,345.0
28.400,13.68,345.8
28.501,11.66,344.8
28.601,11.74,344.7
28.701,13.66,344.7
28.801,11.72,344.8
28.901,13.68,344.7
29.001,11.69,345.4
29.101,11.74,344.8
29.201,13.65,345.6
29.301,11.74,344.7
29.401,13.60,345.3
29.501,11.75,344.7
29.601,13.64,345.8
29.701,11.78,344.8
29.801,11.72,344.7
29.901,13.62,344.8
30.001,11.75,345.2
30.101,11.70,345.6
30.201,13.69,345.2
30.301,11.74,345.0
30.401,13.65,345.2
30.500,11.78,345.8
30.600,11.75,344.7
30.701,13.59,345.0
30.800,11.81,344.7
30.900,13.65,344.8
31.000,11.71,344.8
31.101,11.62,344.9
31.201,13.69,344.7
31.301,11.71,344.7
31.400,13.55,345.8
31.500,11.86,345.6
31.600,11.74,345.2
31.700,13.69,344.8
31.800,11.74,344.8
31.900,13.65,345.2
32.000,11.74,344.7
32.101,11.65,344.7
32.201,13.69,344.9
32.301,11.71,345.8
32.401,13.69,344.8
32.501,11.72,344.7
32.601,11.71,345.1
32.701,13.68,344.8
32.801,11.74,344.8
32.900,13.69,345.8
33.000,11.72,344.7
33.100,11.71,344.7
33.200,13.64,345.6
33.300,11.76,344.7
33.400,13.66,344.7
33.500,11.72,344.8
33.600,11.71,344.7
33.700,13.68,344.8
33.801,11.68,344.8
33.901,13.65,344.7
34.001,11.69,345.3
34.101,13.69,345.0
34.201,11.70,345.8
34.301,11.75,344.8
34.400,13.74,344.7
34.501,11.70,345.1
34.600,11.74,345.2
34.700,13.71,344.8
34.800,11.70,344.7
34.900,11.74,344.7
35.000,11.70,344.8
35.100,11.68,344.9
35.200,13.69,344.7
35.301,11.64,344.8
35.401,11.79,344.7
35.500,11.76,344.8
35.601,11.68,344.7
35.701,13.64,344.7
35.801,11.74,345.1
35.901,13.66,344.8
36.000,11.75,344.8
36.100,11.72,345.8
36.201,13.61,345.4
36.300,11.75,344.8
36.400,13.64,344.8
36.500,11.74,344.7
36.600,11.71,344.7
36.700,13.70,344.8
36.801,11.68,344.8
36.901,13.69,344.8
37.000,11.76,345.5
37.100,11.75,344.8
37.201,13.59,344.7
37.301,11.71,344.8
37.400,13.72,344.8
37.501,11.68,344.7
37.600,11.78,344.7
37.701,13.61,344.7
37.801,11.71,344.8
37.900,13.74,344.8
38.001,11.66,344.8
38.101,13.66,344.7
38.201,11.69,345.1
38.301,11.80,344.8
38.401,13.61,344.7
38.501,11.74,345.8
38.601,11.71,344.8
38.700,13.71,344.7
38.800,11.72,344.7
38.900,13.70,345.0
39.001,11.60,344.7
39.100,11.85,344.8
39.201,13.60,344.7
39.301,11.70,344.7
39.401,13.61,344.8
39.500,11.84,344.7
39.600,11.75,344.8
39.701,13.60,344.8
39.801,11.68,344.7
39.901,13.66,344.7
40.001,11.75,345.8
40.101,13.64,345.6
40.201,11.74,344.8
40.301,11.70,345.8
40.400,13.78,345.8
40.500,11.74,344.8
40.601,11.64,345.0
40.700,13.75,344.7
40.801,11.66,345.8
40.901,13.68,345.3
