time_s,cpu_percent,rss_mb
5.001,0.00,279.4
5.100,0.00,279.4
5.200,0.00,279.4
5.301,0.00,279.4
5.400,0.00,279.4
5.500,0.00,279.4
5.600,0.00,279.4
5.701,0.00,279.4
5.800,0.00,279.4
5.900,0.00,279.4
6.001,0.00,279.4
6.100,0.00,279.4
6.200,0.00,279.4
6.300,0.00,279.4
6.400,0.00,279.4
6.501,0.00,279.4
6.600,0.00,279.4
6.700,0.00,279.4
6.800,0.00,279.4
6.901,0.00,279.4
7.000,0.00,279.4
7.101,0.00,279.4
7.201,0.00,279.4
7.301,0.00,279.4
7.400,0.00,279.4
7.501,0.00,279.4
7.600,0.00,279.4
7.701,0.00,279.4
7.800,0.00,279.4
7.901,0.00,279.4
8.001,0.00,279.4
8.100,0.00,279.4
8.200,0.00,279.4
8.300,0.00,279.4
8.400,0.00,279.4
8.500,0.00,279.4
8.600,0.00,279.4
8.701,0.00,279.4
8.800,0.00,279.4
8.900,0.00,279.4
9.000,0.00,279.4
9.101,0.00,279.4
9.200,0.00,279.4
9.300,0.00,279.4
9.400,0.00,279.4
9.501,0.00,279.4
9.600,0.00,279.4
9.701,0.00,279.4
9.800,0.00,279.4
9.900,0.00,279.4
10.000,0.00,279.4
10.100,0.00,279.4
10.201,0.00,279.4
10.300,0.00,279.4
10.400,0.00,279.4
10.501,0.00,279.4
10.600,0.00,279.4
10.701,0.00,279.4
10.800,0.00,279.4
10.901,0.00,279.4
11.000,0.00,279.4
11.101,0.00,279.4
11.201,0.00,279.4
11.300,0.00,279.4
11.401,0.00,279.4
11.500,0.00,279.4
11.601,0.00,279.4
11.701,0.00,279.4
11.800,0.00,279.4
11.900,0.00,279.4
12.000,0.00,279.4
12.101,0.00,279.4
12.201,0.00,279.4
12.301,0.00,279.4
12.400,0.00,279.4
12.501,0.00,279.4
12.601,0.00,279.4
12.700,0.00,279.4
12.800,0.00,279.4
12.901,0.00,279.4
13.000,0.00,279.4
13.100,0.00,279.4
13.200,0.00,279.4
13.300,0.00,279.4
13.400,0.00,279.4
13.501,0.00,279.4
13.601,0.00,279.4
13.700,0.00,279.4
13.800,0.00,279.4
13.900,0.00,279.4
14.000,0.00,279.4
