time_s,cpu_percent,rss_mb
5.000,0.00,272.0
5.100,0.00,272.0
5.200,0.00,272.0
5.300,0.00,272.0
5.400,0.00,272.0
5.500,0.00,272.0
5.600,0.00,272.0
5.700,0.00,272.0
5.801,0.00,272.0
5.901,0.00,272.0
6.001,0.00,272.0
6.101,0.00,272.0
6.201,0.00,272.0
6.300,0.00,272.0
6.401,0.00,272.0
6.501,0.00,272.0
6.601,0.00,272.0
6.701,0.00,272.0
6.801,0.00,272.0
6.900,0.00,272.0
7.000,0.00,272.0
7.100,0.00,272.0
7.201,0.00,272.0
7.300,0.00,272.0
7.400,0.00,272.0
7.500,0.00,272.0
7.600,0.00,272.0
7.701,0.00,272.0
7.800,0.00,272.0
7.900,0.00,272.0
8.000,0.00,272.0
8.100,0.00,272.0
8.201,0.00,272.0
8.300,0.00,272.0
8.401,0.00,272.0
8.500,0.00,272.0
8.601,0.00,272.0
8.700,0.00,272.0
8.800,0.00,272.0
8.900,0.00,272.0
9.001,0.00,272.0
9.101,0.00,272.0
9.201,0.00,272.0
9.300,0.00,272.0
9.400,0.00,272.0
9.500,0.00,272.0
9.600,0.00,272.0
9.701,0.00,272.0
9.801,0.00,272.0
9.901,0.00,272.0
10.001,0.00,272.0
10.101,0.00,272.0
10.201,0.00,272.0
10.301,0.00,272.0
10.400,0.00,272.0
10.500,0.00,272.0
10.601,0.00,272.0
10.701,0.00,272.0
10.800,0.00,272.0
10.900,0.00,272.0
11.000,0.00,272.0
11.100,0.00,272.0
11.200,0.00,272.0
11.301,0.00,272.0
11.400,0.00,272.0
11.500,0.00,272.0
11.601,0.00,272.0
11.701,0.00,272.0
11.801,0.00,272.0
11.901,0.00,272.0
12.001,0.00,272.0
12.100,0.00,272.0
12.200,0.00,272.0
12.300,0.00,272.0
12.401,0.00,272.0
12.501,0.00,272.0
12.600,0.00,272.0
12.701,0.00,272.0
12.801,0.00,272.0
12.901,0.00,272.0
13.001,0.00,272.0
13.100,0.00,272.0
13.201,0.00,272.0
13.300,0.00,272.0
13.400,0.00,272.0
13.500,0.00,272.0
13.601,0.00,272.0
13.701,0.00,272.0
13.801,0.00,272.0
13.901,0.00,272.0
14.000,0.00,272.0
14.101,0.00,272.0
14.200,0.00,272.0
14.301,0.00,272.0
14.401,0.00,272.0
14.501,0.00,272.0
14.600,0.00,272.0
14.701,0.00,272.0
14.800,0.00,272.0
14.900,0.00,272.0
15.001,0.00,272.0
15.101,0.00,272.0
15.201,0.00,272.0
15.300,0.00,272.0
15.400,0.00,272.0
15.500,0.00,272.0
15.600,0.00,272.0
15.700,0.00,272.0
15.801,0.00,272.0
15.900,0.00,272.0
16.000,0.00,272.0
16.100,0.00,272.0
16.201,0.00,272.0
16.300,0.00,272.0
16.401,0.00,272.0
16.501,0.00,272.0
16.600,0.00,272.0
16.700,0.00,272.0
16.800,0.00,272.0
16.900,0.00,272.0
17.000,0.00,272.0
17.100,0.00,272.0
17.200,0.00,272.0
17.301,0.00,272.0
17.401,0.00,272.0
17.501,0.00,272.0
17.601,0.00,272.0
17.700,0.00,272.0
17.800,0.00,272.0
17.900,0.00,272.0
18.001,0.00,272.0
18.101,0.00,272.0
18.201,0.00,272.0
18.300,0.00,272.0
18.401,0.00,271.8
18.501,0.00,271.8
18.601,0.00,271.8
18.700,0.00,271.8
18.800,0.00,271.8
18.901,0.00,271.8
19.001,0.00,271.8
19.101,0.00,271.8
19.200,0.00,271.8
19.300,0.00,271.8
19.401,0.00,271.8
19.501,0.00,271.8
19.601,0.00,271.8
19.701,0.00,271.8
19.800,0.00,271.8
19.900,0.00,271.8
20.001,0.00,271.8
20.100,0.00,271.8
20.201,0.00,271.8
20.301,0.00,271.8
20.400,0.00,271.8
20.500,0.00,271.8
20.600,0.00,271.8
20.701,0.00,271.8
20.800,0.00,271.8
20.900,0.00,271.8
21.000,0.00,271.8
21.101,0.00,271.8
21.201,0.00,271.8
21.301,0.00,271.8
21.401,0.00,271.8
21.501,0.00,271.8
21.600,0.00,271.8
21.700,0.00,271.8
21.800,0.00,271.8
21.900,0.00,271.8
22.001,0.00,271.8
22.100,0.00,271.8
22.201,0.00,271.8
22.301,0.00,271.8
22.401,0.00,271.8
22.501,0.00,271.8
22.601,0.00,271.8
22.701,0.00,271.8
22.801,0.00,271.8
22.900,0.00,271.8
23.001,0.00,271.8
23.101,0.00,271.8
23.200,0.00,271.8
23.300,0.00,271.8
23.400,0.00,271.8
23.500,0.00,271.8
23.600,0.00,271.8
23.700,0.00,271.8
23.801,0.00,271.8
23.901,0.00,271.8
24.001,0.00,271.8
24.100,0.00,271.8
24.201,0.00,271.8
24.300,0.00,271.8
24.401,0.00,271.8
24.500,0.00,271.8
24.601,0.00,271.8
24.700,0.00,271.8
24.800,0.00,271.8
24.901,0.00,271.8
25.000,0.00,271.8
25.101,0.00,271.8
25.200,0.00,271.8
25.301,0.00,271.8
25.401,0.00,271.8
25.501,0.00,271.8
25.601,0.00,271.8
25.700,0.00,271.8
25.800,0.00,271.8
25.902,0.00,271.8
26.001,0.00,271.8
26.101,0.00,271.8
26.201,0.00,271.8
26.301,0.00,271.8
26.401,0.00,271.8
26.501,0.00,271.8
26.601,0.00,271.8
26.701,0.00,271.8
26.801,0.00,271.8
26.901,0.00,271.8
27.000,0.00,271.8
27.100,0.00,271.8
27.201,0.00,271.8
27.301,0.00,271.8
27.401,0.00,271.8
27.500,0.00,271.8
27.601,0.00,271.8
27.701,0.00,271.8
27.801,0.00,271.8
27.901,0.00,271.8
28.001,0.00,271.8
28.101,0.00,271.8
28.200,0.00,271.8
28.301,0.00,271.8
28.400,0.00,271.8
28.500,0.00,271.8
28.600,0.00,271.8
28.700,0.00,271.8
28.800,0.00,271.8
28.900,0.00,271.8
29.001,0.00,271.8
29.100,0.00,271.8
29.200,0.00,271.8
29.301,0.00,271.8
29.401,0.00,271.8
29.501,0.00,271.8
29.600,0.00,271.8
29.702,0.00,271.8
29.821,0.00,271.8
29.901,0.00,271.8
30.000,0.00,271.8
30.100,0.00,271.8
30.200,0.00,271.8
30.300,0.00,271.8
30.400,0.00,271.8
30.501,0.00,271.8
30.600,0.00,271.8
30.701,0.00,271.8
30.801,0.00,271.8
30.901,0.00,271.8
31.000,0.00,271.8
31.100,0.00,271.8
31.200,0.00,271.8
31.300,0.00,271.8
31.400,0.00,271.8
31.500,0.00,271.8
31.600,0.00,271.8
31.701,0.00,271.8
31.801,0.00,271.8
31.900,0.00,271.8
32.001,0.00,271.8
32.100,0.00,271.8
32.201,0.00,271.8
32.301,0.00,271.8
32.400,0.00,271.8
32.500,0.00,271.8
32.600,0.00,271.8
32.701,0.00,271.8
32.801,0.00,271.8
32.900,0.00,271.8
33.001,0.00,271.8
33.100,0.00,271.8
33.201,0.00,271.8
33.301,0.00,271.8
33.400,0.00,271.8
33.500,0.00,271.8
33.601,0.00,271.8
33.700,0.00,271.8
33.801,0.00,271.8
33.900,0.00,271.8
34.001,0.00,271.8
34.100,0.00,271.8
34.200,0.00,271.8
